Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
200.00 - 220.00;1.145.749.650;0,28%;5;0,50%;;;;;;;;;;;
180.00 - 200.00;11.093.234.997;2,74%;63;6,28%;;;;;;;;;;;
160.00 - 180.00;10.010.086.142;2,47%;56;5,58%;;;;;;;;;;;
140.00 - 160.00;11.205.031.329;2,77%;55;5,48%;;;;;;;;;;;
120.00 - 140.00;34.765.169.926;8,58%;129;12,86%;;;;;;;;;;;
100.00 - 120.00;30.433.720.202;7,51%;89;8,87%;;;;;;;;;;;
80.00 - 100.00;28.872.787.792;7,13%;61;6,08%;;;;;;;;;;;
60.00 - 80.00;15.708.264.610;3,88%;29;2,89%;;;;;;;;;;;
40.00 - 60.00;72.490.003.220;17,90%;155;15,45%;;;;;;;;;;;
20.00 - 40.00;85.314.380.340;21,06%;168;16,75%;;;;;;;;;;;
0.00 - 20.00;104.011.433.650;25,68%;193;19,24%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
NVDA.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;212,19;29-Oct-2025;Max;1.543.910.670;25-May-2023;Advancing;215.989.990.945;Up;537;Up;+24,37%;25-May-2023;Max;104.021.314.941,00;08-Mar-2024
Low;10,81;13-Oct-2022;Min;65.528.545;24-Dec-2025;Declining;188.278.174.673;Down;464;Down;-16,97%;27-Jan-2025;Min;2.745.657.486,00;25-Nov-2022
Avg (Close);79,21;;Avg;403.838.347;;Total;405.049.861.858;Unch;1;Period;+519,17%;03-Jan-2022 - 31-Dec-2025;Avg;24.433.208.002,04;
17-Mar-2023;25,73;+0,18;+0,72%;25,98;25,67;26,40;848.546.560;21.999.230.762,00;119.580.097.242,28;;;;;;
16-Mar-2023;25,54;+1,31;+5,42%;24,03;23,89;25,59;584.946.260;14.607.250.647,00;97.580.866.480,28;;;;;;
15-Mar-2023;24,23;+0,17;+0,69%;23,76;23,36;24,29;524.485.740;12.488.872.214,00;82.973.615.833,28;;;;;;
14-Mar-2023;24,06;+1,10;+4,78%;23,50;23,46;24,22;474.910.130;11.359.347.367,00;70.484.743.619,28;;;;;;
13-Mar-2023;22,97;+0,00;+0,00%;22,75;22,30;23,30;421.890.320;9.673.019.188,00;59.125.396.252,28;;;;;;
10-Mar-2023;22,97;-0,47;-2,01%;23,41;22,73;23,63;474.865.650;10.971.335.276,00;49.452.377.064,28;;;;;;
09-Mar-2023;23,44;-0,75;-3,08%;24,18;23,38;24,45;501.256.990;11.997.230.284,00;60.423.712.340,28;;;;;;
08-Mar-2023;24,18;+0,89;+3,83%;23,49;23,42;24,20;513.573.390;12.260.335.942,00;72.420.942.624,28;;;;;;
07-Mar-2023;23,29;-0,27;-1,13%;23,60;23,24;24,13;515.153.880;12.197.091.594,00;60.160.606.682,28;;;;;;
06-Mar-2023;23,55;-0,34;-1,41%;23,89;23,49;24,25;437.429.230;10.429.758.457,00;72.357.698.276,28;;;;;;
03-Mar-2023;23,89;+0,58;+2,47%;23,32;23,13;23,90;412.393.300;9.705.477.798,00;82.787.456.733,28;;;;;;
02-Mar-2023;23,31;+0,62;+2,71%;22,49;22,43;23,38;390.074.650;8.946.406.725,00;73.081.978.935,28;;;;;;
01-Mar-2023;22,70;-0,52;-2,23%;23,19;22,51;23,26;460.025.620;10.495.438.832,00;64.135.572.210,28;;;;;;
28-Feb-2023;23,22;-0,29;-1,21%;23,37;23,21;23,83;455.962.800;10.701.973.109,00;74.631.011.042,28;;;;;;
27-Feb-2023;23,50;+0,22;+0,92%;23,67;23,45;23,88;452.993.670;10.713.232.481,00;85.332.984.151,28;;;;;;
24-Feb-2023;23,29;-0,38;-1,60%;23,23;22,95;23,47;589.715.910;13.686.469.478,00;74.619.751.670,28;;;;;;
23-Feb-2023;23,66;+2,91;+14,02%;23,44;23,03;23,89;1.117.995.410;26.295.845.266,00;88.306.221.148,28;;;;;;
22-Feb-2023;20,75;+0,10;+0,48%;20,71;20,42;21,10;513.184.320;10.777.910.350,00;62.010.375.882,28;;;;;;
21-Feb-2023;20,66;-0,73;-3,43%;21,00;20,62;21,49;410.014.550;8.585.897.101,00;51.232.465.532,28;;;;;;
17-Feb-2023;21,39;-0,61;-2,79%;21,63;20,98;21,74;465.887.640;9.942.788.154,00;59.818.362.633,28;;;;;;
16-Feb-2023;22,00;-0,76;-3,35%;22,13;21,93;22,55;412.026.280;9.166.026.962,00;69.761.150.787,28;;;;;;
15-Feb-2023;22,76;-0,21;-0,90%;22,55;22,11;22,86;421.188.260;9.496.433.113,00;78.927.177.749,28;;;;;;
14-Feb-2023;22,97;+1,18;+5,43%;21,58;21,37;23,05;675.473.500;15.244.257.347,00;88.423.610.862,28;;;;;;
13-Feb-2023;21,79;+0,52;+2,46%;21,54;20,96;22,05;474.918.620;10.302.873.892,00;73.179.353.515,28;;;;;;
10-Feb-2023;21,27;-1,07;-4,80%;21,69;20,81;22,08;550.736.750;11.739.048.160,00;62.876.479.623,28;;;;;;
09-Feb-2023;22,34;+0,13;+0,59%;22,61;22,12;23,02;523.875.780;11.874.440.391,00;74.615.527.783,28;;;;;;
08-Feb-2023;22,21;+0,03;+0,14%;22,39;22,01;22,88;559.651.220;12.525.918.759,00;62.741.087.392,28;;;;;;
07-Feb-2023;22,17;+1,08;+5,14%;21,38;21,15;22,26;664.149.610;14.410.292.923,00;50.215.168.633,28;;;;;;
06-Feb-2023;21,09;-0,01;-0,05%;20,81;20,79;21,57;452.197.090;9.585.899.378,00;35.804.875.710,28;;;;;;
03-Feb-2023;21,10;-0,61;-2,81%;21,00;20,79;21,74;429.365.950;9.150.921.452,00;45.390.775.088,28;;;;;;
02-Feb-2023;21,71;+0,77;+3,66%;21,00;20,70;21,95;564.275.800;12.106.620.441,00;54.541.696.540,28;;;;;;
01-Feb-2023;20,94;+1,41;+7,20%;19,69;19,61;21,19;660.477.040;13.450.056.396,00;42.435.076.099,28;;;;;;
31-Jan-2023;19,54;+0,38;+1,96%;19,17;18,95;19,69;498.016.580;9.663.945.703,00;28.985.019.703,28;;;;;;
30-Jan-2023;19,16;-1,20;-5,91%;19,95;19,15;20,14;488.611.150;9.554.459.617,00;19.321.074.000,28;;;;;;
27-Jan-2023;20,37;+0,56;+2,84%;19,46;19,41;20,63;542.141.980;10.934.935.736,00;28.875.533.617,28;;;;;;
26-Jan-2023;19,80;+0,48;+2,48%;19,70;19,28;20,17;489.535.420;9.615.482.374,00;17.940.597.881,28;;;;;;
25-Jan-2023;19,32;+0,06;+0,30%;18,91;18,58;19,37;449.537.110;8.537.133.753,00;8.325.115.507,28;;;;;;
24-Jan-2023;19,27;+0,07;+0,38%;18,83;18,82;19,50;496.204.100;9.502.170.528,00;-212.018.245,72;;;;;;
23-Jan-2023;19,19;+1,35;+7,59%;18,06;17,82;19,25;655.162.590;12.330.283.490,00;-9.714.188.773,72;;;;;;
20-Jan-2023;17,84;+1,07;+6,41%;17,01;16,83;17,86;564.967.120;9.844.130.952,00;-22.044.472.263,72;;;;;;
19-Jan-2023;16,77;-0,61;-3,52%;17,04;16,73;17,20;452.931.600;7.668.669.589,00;-31.888.603.215,72;;;;;;
18-Jan-2023;17,38;-0,33;-1,84%;17,67;17,28;17,87;439.623.550;7.703.962.503,00;-24.219.933.626,72;;;;;;
17-Jan-2023;17,70;+0,80;+4,75%;16,90;16,90;17,73;511.102.160;8.950.959.187,00;-16.515.971.123,72;;;;;;
13-Jan-2023;16,90;+0,39;+2,35%;16,28;16,17;16,92;447.287.060;7.458.824.550,00;-25.466.930.310,72;;;;;;
12-Jan-2023;16,51;+0,51;+3,19%;16,10;15,49;16,64;551.409.060;8.934.559.181,00;-32.925.754.860,72;;;;;;
11-Jan-2023;16,00;+0,09;+0,58%;15,84;15,56;16,03;353.284.930;5.590.289.920,00;-41.860.314.041,72;;;;;;
10-Jan-2023;15,91;+0,28;+1,80%;15,51;15,47;15,96;384.101.260;6.048.428.494,00;-47.450.603.961,72;;;;;;
09-Jan-2023;15,63;+0,77;+5,18%;15,28;15,14;16,06;504.230.560;7.960.665.713,00;-53.499.032.455,72;;;;;;
06-Jan-2023;14,86;+0,59;+4,16%;14,47;14,03;15,01;405.043.620;5.912.922.362,00;-61.459.698.168,72;;;;;;
05-Jan-2023;14,27;-0,48;-3,28%;14,49;14,15;14,56;389.168.110;5.570.569.599,00;-67.372.620.530,72;;;;;;
04-Jan-2023;14,75;+0,43;+3,03%;14,57;14,24;14,85;431.323.600;6.303.899.683,00;-61.802.050.931,72;;;;;;
03-Jan-2023;14,32;-0,30;-2,05%;14,85;14,10;15,00;401.276.580;5.765.590.265,00;-68.105.950.614,72;;;;;;
30-Dec-2022;14,61;+0,01;+0,08%;14,33;14,23;14,63;310.489.830;4.485.648.453,00;-62.340.360.349,72;;;;;;
29-Dec-2022;14,60;+0,57;+4,04%;14,40;14,23;14,68;354.923.240;5.158.946.852,00;-66.826.008.802,72;;;;;;
28-Dec-2022;14,04;-0,09;-0,60%;13,93;13,88;14,26;351.066.450;4.936.974.812,00;-71.984.955.654,72;;;;;;
27-Dec-2022;14,12;-1,09;-7,14%;15,07;14,06;15,10;464.902.260;6.698.014.914,00;-67.047.980.842,72;;;;;;
23-Dec-2022;15,21;-0,13;-0,87%;15,20;14,88;15,34;349.325.630;5.285.652.070,00;-60.349.965.928,72;;;;;;
22-Dec-2022;15,34;-1,16;-7,04%;16,09;14,88;16,14;565.045.270;8.651.037.420,00;-55.064.313.858,72;;;;;;
21-Dec-2022;16,50;+0,42;+2,59%;16,11;16,10;16,63;325.025.380;5.352.651.944,00;-46.413.276.438,72;;;;;;
20-Dec-2022;16,09;-0,17;-1,04%;16,06;15,85;16,31;403.259.790;6.498.934.067,00;-51.765.928.382,72;;;;;;
19-Dec-2022;16,25;-0,32;-1,91%;16,57;16,15;16,61;354.038.770;5.766.505.436,00;-45.266.994.315,72;;;;;;
16-Dec-2022;16,57;-0,38;-2,25%;16,86;16,41;17,04;478.231.930;7.952.947.812,00;-39.500.488.879,72;;;;;;
15-Dec-2022;16,95;-0,72;-4,09%;17,15;16,70;17,32;478.542.100;8.101.356.656,00;-31.547.541.067,72;;;;;;
14-Dec-2022;17,67;-0,40;-2,20%;17,99;17,42;18,25;496.888.100;8.881.989.420,00;-23.446.184.411,72;;;;;;
13-Dec-2022;18,07;+0,54;+3,06%;18,53;17,71;18,79;656.588.760;11.939.742.259,00;-14.564.194.991,72;;;;;;
12-Dec-2022;17,54;+0,53;+3,14%;17,04;16,80;17,54;457.327.800;7.872.246.098,00;-26.503.937.250,72;;;;;;
09-Dec-2022;17,00;-0,17;-0,98%;17,16;16,98;17,58;465.338.190;8.044.805.256,00;-34.376.183.348,72;;;;;;
08-Dec-2022;17,17;+1,05;+6,51%;16,27;15,96;17,18;515.455.540;8.644.251.480,00;-26.331.378.092,72;;;;;;
07-Dec-2022;16,12;+0,13;+0,83%;15,77;15,67;16,19;372.387.580;5.959.745.576,00;-34.975.629.572,72;;;;;;
06-Dec-2022;15,99;-0,62;-3,75%;16,53;15,82;16,57;352.694.270;5.666.886.330,00;-40.935.375.148,72;;;;;;
05-Dec-2022;16,61;-0,27;-1,58%;16,68;16,47;17,00;352.255.170;5.887.764.962,00;-35.268.488.818,72;;;;;;
02-Dec-2022;16,88;-0,26;-1,51%;16,66;16,45;16,93;371.388.580;6.199.993.384,00;-29.380.723.856,72;;;;;;
01-Dec-2022;17,14;+0,21;+1,25%;17,00;16,64;17,27;470.976.570;8.035.076.109,00;-23.180.730.472,72;;;;;;
30-Nov-2022;16,92;+1,28;+8,21%;15,70;15,60;16,93;565.298.220;9.219.386.721,00;-31.215.806.581,72;;;;;;
29-Nov-2022;15,64;-0,19;-1,19%;15,83;15,52;15,93;298.384.490;4.686.801.600,00;-40.435.193.302,72;;;;;;
28-Nov-2022;15,83;-0,44;-2,72%;16,03;15,73;16,36;304.152.010;4.871.163.189,00;-35.748.391.702,72;;;;;;
25-Nov-2022;16,27;-0,25;-1,51%;16,32;16,17;16,49;167.934.300;2.745.657.486,00;-30.877.228.513,72;;;;;;
23-Nov-2022;16,52;+0,48;+3,00%;16,10;16,05;16,53;427.240.930;6.986.656.561,00;-28.131.571.027,72;;;;;;
22-Nov-2022;16,04;+0,72;+4,71%;15,33;15,12;16,06;472.866.070;7.436.084.496,00;-35.118.227.588,72;;;;;;
21-Nov-2022;15,32;-0,09;-0,60%;15,15;15,08;15,48;404.739.310;6.192.767.542,00;-42.554.312.084,72;;;;;;
18-Nov-2022;15,41;-0,27;-1,71%;15,97;15,12;16,00;492.071.650;7.584.762.374,00;-36.361.544.542,72;;;;;;
17-Nov-2022;15,68;-0,23;-1,46%;15,72;15,54;16,27;710.893.560;11.279.853.063,00;-28.776.782.168,72;;;;;;
16-Nov-2022;15,91;-0,76;-4,54%;16,16;15,87;16,36;649.546.840;10.452.426.470,00;-17.496.929.105,72;;;;;;
15-Nov-2022;16,67;+0,37;+2,28%;16,72;16,38;17,00;545.875.500;9.136.285.238,00;-7.044.502.635,72;;;;;;
14-Nov-2022;16,30;-0,03;-0,20%;16,22;15,92;16,54;527.852.450;8.611.828.421,00;-16.180.787.873,72;;;;;;
11-Nov-2022;16,33;+0,58;+3,66%;15,81;15,48;16,39;655.487.470;10.527.058.787,00;-7.568.959.452,72;;;;;;
10-Nov-2022;15,75;+1,97;+14,33%;14,80;14,55;15,77;700.819.250;10.684.967.275,00;-18.096.018.239,72;;;;;;
09-Nov-2022;13,78;-0,83;-5,66%;14,16;13,76;14,21;454.413.660;6.326.839.761,00;-28.780.985.514,72;;;;;;
08-Nov-2022;14,60;+0,30;+2,10%;14,80;14,22;14,89;595.291.990;8.699.002.703,00;-22.454.145.753,72;;;;;;
07-Nov-2022;14,30;+0,15;+1,02%;14,23;13,95;14,41;410.060.950;5.816.941.353,00;-31.153.148.456,72;;;;;;
04-Nov-2022;14,16;+0,74;+5,48%;13,99;13,70;14,23;612.575.910;8.566.537.032,00;-36.970.089.809,72;;;;;;
03-Nov-2022;13,42;+0,20;+1,53%;13,04;12,96;13,78;500.064.860;6.714.413.441,00;-45.536.626.841,72;;;;;;
02-Nov-2022;13,22;-0,32;-2,39%;13,85;13,21;14,21;672.627.840;9.266.938.595,00;-52.251.040.282,72;;;;;;
01-Nov-2022;13,54;+0,05;+0,34%;13,81;13,52;13,93;432.816.900;5.924.102.789,00;-42.984.101.687,72;;;;;;
31-Oct-2022;13,50;-0,34;-2,44%;13,78;13,30;13,84;486.340.990;6.574.507.727,00;-48.908.204.476,72;;;;;;
28-Oct-2022;13,83;+0,66;+4,99%;13,10;13,06;13,85;521.039.930;7.080.037.664,00;-42.333.696.749,72;;;;;;
27-Oct-2022;13,18;+0,28;+2,17%;13,63;13,12;13,84;583.113.080;7.794.708.928,00;-49.413.734.413,72;;;;;;
26-Oct-2022;12,90;-0,36;-2,75%;12,87;12,71;13,39;535.533.290;6.997.019.808,00;-57.208.443.341,72;;;;;;
25-Oct-2022;13,26;+0,66;+5,25%;12,69;12,66;13,30;505.482.330;6.636.001.994,00;-50.211.423.533,72;;;;;;
24-Oct-2022;12,60;+0,13;+1,07%;12,51;12,06;12,71;517.457.400;6.439.912.670,00;-56.847.425.527,72;;;;;;
21-Oct-2022;12,47;+0,27;+2,23%;12,10;11,89;12,50;609.494.410;7.483.722.358,00;-63.287.338.197,72;;;;;;
20-Oct-2022;12,19;+0,14;+1,19%;12,11;12,11;12,77;652.397.610;8.096.917.639,00;-70.771.060.555,72;;;;;;
19-Oct-2022;12,05;+0,08;+0,70%;11,88;11,83;12,35;523.130.610;6.304.999.136,00;-78.867.978.194,72;;;;;;
18-Oct-2022;11,97;+0,08;+0,66%;12,34;11,62;12,49;659.362.060;7.884.332.509,00;-85.172.977.330,72;;;;;;
17-Oct-2022;11,89;+0,66;+5,89%;11,52;11,52;11,95;580.774.170;6.862.894.555,00;-93.057.309.839,72;;;;;;
14-Oct-2022;11,23;-0,73;-6,13%;12,06;11,20;12,11;713.431.990;8.158.717.019,00;-99.920.204.394,72;;;;;;
13-Oct-2022;11,96;+0,46;+4,00%;10,97;10,81;12,08;850.103.010;9.877.976.118,00;-91.761.487.375,72;;;;;;
12-Oct-2022;11,50;-0,09;-0,74%;11,58;11,35;11,74;492.590.190;5.678.206.188,00;-101.639.463.493,72;;;;;;
11-Oct-2022;11,59;-0,08;-0,72%;11,56;11,28;11,85;667.481.630;7.723.069.590,00;-95.961.257.305,72;;;;;;
10-Oct-2022;11,67;-0,41;-3,36%;12,04;11,41;12,12;698.699.250;8.146.884.971,00;-88.238.187.715,72;;;;;;
07-Oct-2022;12,08;-1,05;-8,03%;12,51;12,02;12,67;672.478.160;8.268.975.212,00;-80.091.302.744,72;;;;;;
06-Oct-2022;13,13;-0,08;-0,60%;13,22;13,10;13,66;644.156.890;8.564.352.559,00;-71.822.327.532,72;;;;;;
05-Oct-2022;13,21;+0,04;+0,32%;12,91;12,62;13,32;507.130.730;6.579.156.659,00;-63.257.974.973,72;;;;;;
04-Oct-2022;13,17;+0,65;+5,23%;12,88;12,88;13,22;584.181.670;7.636.437.363,00;-69.837.131.632,72;;;;;;
03-Oct-2022;12,51;+0,37;+3,07%;12,35;12,11;12,68;547.478.470;6.833.807.335,00;-77.473.568.995,72;;;;;;
30-Sep-2022;12,14;-0,08;-0,66%;12,09;12,08;12,63;565.638.420;6.986.305.869,00;-84.307.376.330,72;;;;;;
29-Sep-2022;12,22;-0,52;-4,05%;12,45;11,95;12,50;532.763.120;6.482.908.701,00;-77.321.070.461,72;;;;;;
28-Sep-2022;12,74;+0,32;+2,60%;12,41;12,35;12,82;542.413.880;6.850.463.637,00;-70.838.161.760,72;;;;;;
27-Sep-2022;12,41;+0,19;+1,51%;12,51;12,26;12,74;553.854.060;6.914.583.442,00;-77.688.625.397,72;;;;;;
26-Sep-2022;12,23;-0,29;-2,30%;12,49;12,21;12,66;547.342.690;6.779.200.245,00;-84.603.208.839,72;;;;;;
23-Sep-2022;12,52;-0,04;-0,36%;12,42;12,26;12,61;663.309.310;8.229.912.559,00;-77.824.008.594,72;;;;;;
22-Sep-2022;12,56;-0,70;-5,28%;13,07;12,43;13,15;759.162.160;9.622.340.359,00;-69.594.096.035,72;;;;;;
21-Sep-2022;13,26;+0,08;+0,65%;13,21;13,11;14,03;807.679.400;10.892.206.103,00;-59.971.755.676,72;;;;;;
20-Sep-2022;13,18;-0,21;-1,54%;13,21;13,06;13,48;524.817.750;6.962.286.328,00;-70.863.961.779,72;;;;;;
19-Sep-2022;13,38;+0,18;+1,39%;13,01;13,01;13,46;569.685.280;7.573.043.254,00;-63.901.675.451,72;;;;;;
16-Sep-2022;13,20;+0,27;+2,08%;12,74;12,62;13,21;670.751.400;8.701.243.216,00;-71.474.718.705,72;;;;;;
15-Sep-2022;12,93;-0,20;-1,52%;13,02;12,79;13,23;523.625.160;6.804.884.824,00;-80.175.961.921,72;;;;;;
14-Sep-2022;13,13;-0,00;-0,02%;13,25;12,91;13,29;588.506.540;7.695.532.924,00;-73.371.077.097,72;;;;;;
13-Sep-2022;13,13;-1,37;-9,47%;13,80;13,10;13,92;714.955.630;9.606.152.451,00;-65.675.544.173,72;;;;;;
12-Sep-2022;14,51;+0,12;+0,82%;14,37;14,20;14,55;484.159.240;6.963.529.432,00;-56.069.391.722,72;;;;;;
09-Sep-2022;14,39;+0,40;+2,84%;14,16;14,13;14,47;487.128.420;6.986.295.983,00;-63.032.921.154,72;;;;;;
08-Sep-2022;13,99;+0,28;+2,01%;13,46;13,37;14,01;624.873.120;8.611.015.987,00;-70.019.217.137,72;;;;;;
07-Sep-2022;13,71;+0,25;+1,85%;13,56;13,35;13,84;512.657.460;6.965.849.049,00;-78.630.233.124,72;;;;;;
06-Sep-2022;13,47;-0,18;-1,33%;13,73;13,35;13,78;535.751.180;7.261.010.057,00;-85.596.082.173,72;;;;;;
02-Sep-2022;13,65;-0,29;-2,08%;14,10;13,59;14,17;743.157.460;10.287.289.063,00;-78.335.072.116,72;;;;;;
01-Sep-2022;13,94;-1,16;-7,67%;14,21;13,27;14,38;1.178.865.140;16.163.954.428,00;-68.047.783.053,72;;;;;;
31-Aug-2022;15,09;-0,37;-2,42%;15,38;14,96;15,54;573.709.860;8.679.509.430,00;-51.883.828.625,72;;;;;;
30-Aug-2022;15,47;-0,33;-2,11%;15,96;15,18;16,04;530.180.690;8.207.913.808,00;-43.204.319.195,72;;;;;;
29-Aug-2022;15,80;-0,46;-2,82%;16,02;15,77;16,34;496.131.940;7.922.239.916,00;-34.996.405.387,72;;;;;;
26-Aug-2022;16,26;-1,65;-9,23%;17,86;16,24;17,92;769.127.430;12.993.581.659,00;-27.074.165.471,72;;;;;;
25-Aug-2022;17,91;+0,69;+4,01%;16,84;16,83;17,95;770.691.330;13.519.744.924,00;-14.080.583.812,72;;;;;;
24-Aug-2022;17,22;+0,04;+0,24%;17,01;16,90;17,41;522.660.710;8.958.274.851,00;-27.600.328.736,72;;;;;;
23-Aug-2022;17,18;+0,15;+0,86%;16,99;16,97;17,47;369.985.770;6.376.795.651,00;-36.558.603.587,72;;;;;;
22-Aug-2022;17,03;-0,82;-4,57%;17,49;16,97;17,56;409.592.710;7.043.844.959,00;-42.935.399.238,72;;;;;;
19-Aug-2022;17,85;-0,92;-4,92%;18,41;17,77;18,52;441.588.330;7.946.785.257,00;-35.891.554.279,72;;;;;;
18-Aug-2022;18,77;+0,44;+2,39%;18,30;18,18;18,86;415.446.560;7.746.695.945,00;-27.944.769.022,72;;;;;;
17-Aug-2022;18,34;-0,54;-2,88%;18,52;18,15;18,69;446.799.110;8.198.835.364,00;-35.691.464.967,72;;;;;;
16-Aug-2022;18,88;-0,15;-0,80%;18,92;18,50;19,14;451.239.640;8.502.372.140,00;-27.492.629.603,72;;;;;;
15-Aug-2022;19,03;+0,32;+1,73%;18,70;18,61;19,16;457.665.560;8.635.540.612,00;-18.990.257.463,72;;;;;;
12-Aug-2022;18,71;+0,77;+4,27%;18,16;17,95;18,72;478.094.150;8.826.578.966,00;-27.625.798.075,72;;;;;;
11-Aug-2022;17,94;-0,16;-0,86%;18,13;17,88;18,71;509.326.550;9.291.058.672,00;-36.452.377.041,72;;;;;;
10-Aug-2022;18,10;+1,01;+5,92%;17,70;17,32;18,12;597.422.460;10.633.454.810,00;-27.161.318.369,72;;;;;;
09-Aug-2022;17,09;-0,71;-3,97%;17,25;16,72;17,45;668.262.650;11.396.523.372,00;-37.794.773.179,72;;;;;;
08-Aug-2022;17,79;-1,20;-6,30%;17,50;17,24;18,24;983.783.180;17.387.801.667,00;-26.398.249.807,72;;;;;;
05-Aug-2022;18,99;-0,23;-1,18%;18,81;18,67;19,23;386.068.290;7.309.149.217,00;-9.010.448.140,72;;;;;;
04-Aug-2022;19,22;+0,32;+1,70%;18,85;18,76;19,27;409.652.270;7.800.804.488,00;-1.701.298.923,72;;;;;;
03-Aug-2022;18,89;+0,37;+1,98%;18,18;18,14;18,97;418.145.570;7.785.388.835,00;-9.502.103.411,72;;;;;;
02-Aug-2022;18,53;+0,09;+0,46%;18,12;18,09;18,94;489.526.920;9.072.317.654,00;-17.287.492.246,72;;;;;;
01-Aug-2022;18,44;+0,28;+1,53%;18,18;17,99;18,85;476.469.040;8.806.409.309,00;-26.359.809.900,72;;;;;;
29-Jul-2022;18,16;+0,18;+1,00%;17,81;17,69;18,24;435.460.420;7.847.520.620,00;-35.166.219.209,72;;;;;;
28-Jul-2022;17,98;+0,19;+1,09%;17,98;17,44;18,14;474.646.280;8.469.127.515,00;-43.013.739.829,72;;;;;;
27-Jul-2022;17,79;+1,26;+7,60%;17,03;16,91;17,94;569.776.230;9.970.919.701,00;-51.482.867.344,72;;;;;;
26-Jul-2022;16,53;-0,49;-2,88%;16,89;16,48;16,92;397.864.910;6.624.250.560,00;-61.453.787.045,72;;;;;;
25-Jul-2022;17,02;-0,29;-1,70%;17,02;16,65;17,12;480.747.510;8.112.766.618,00;-54.829.536.485,72;;;;;;
22-Jul-2022;17,32;-0,73;-4,05%;17,89;17,14;17,97;536.670.880;9.346.388.755,00;-46.716.769.867,72;;;;;;
21-Jul-2022;18,05;+0,24;+1,36%;17,89;17,54;18,14;557.049.280;9.971.524.213,00;-37.370.381.112,72;;;;;;
20-Jul-2022;17,81;+0,81;+4,80%;16,95;16,80;17,93;760.537.790;13.378.892.696,00;-47.341.905.325,72;;;;;;
19-Jul-2022;16,99;+0,89;+5,53%;16,49;16,17;17,11;702.366.080;11.753.755.380,00;-60.720.798.021,72;;;;;;
18-Jul-2022;16,10;+0,34;+2,15%;16,30;16,00;16,90;670.517.450;11.018.671.493,00;-72.474.553.401,72;;;;;;
15-Jul-2022;15,76;+0,39;+2,54%;15,66;15,45;15,78;385.935.470;6.030.054.447,00;-83.493.224.894,72;;;;;;
14-Jul-2022;15,37;+0,21;+1,37%;15,11;14,73;15,47;456.234.840;6.894.194.032,00;-89.523.279.341,72;;;;;;
13-Jul-2022;15,16;+0,08;+0,54%;14,59;14,47;15,38;521.918.340;7.861.764.191,00;-96.417.473.373,72;;;;;;
12-Jul-2022;15,08;-0,07;-0,46%;15,27;14,88;15,43;458.483.100;6.947.373.266,00;-104.279.237.564,72;;;;;;
11-Jul-2022;15,15;-0,69;-4,33%;15,53;15,04;15,53;438.388.730;6.667.468.798,00;-97.331.864.298,72;;;;;;
08-Jul-2022;15,84;-0,02;-0,13%;15,43;15,39;16,04;467.971.760;7.354.044.700,00;-90.664.395.500,72;;;;;;
07-Jul-2022;15,86;+0,73;+4,81%;15,46;15,39;15,95;492.902.760;7.741.322.036,00;-83.310.350.800,72;;;;;;
06-Jul-2022;15,13;+0,17;+1,11%;15,01;14,79;15,32;529.065.860;7.976.605.029,00;-91.051.672.836,72;;;;;;
05-Jul-2022;14,96;+0,44;+3,04%;14,18;14,06;14,97;652.207.610;9.540.539.148,00;-99.028.277.865,72;;;;;;
01-Jul-2022;14,52;-0,64;-4,20%;14,90;14,39;15,06;577.610.080;8.445.222.211,00;-108.568.817.013,72;;;;;;
30-Jun-2022;15,16;-0,38;-2,46%;15,36;14,86;15,57;686.070.030;10.431.301.519,00;-100.123.594.802,72;;;;;;
29-Jun-2022;15,54;-0,44;-2,75%;15,81;15,17;15,82;482.352.280;7.452.271.866,00;-89.692.293.283,72;;;;;;
28-Jun-2022;15,98;-0,89;-5,26%;16,90;15,95;17,20;461.859.360;7.551.533.235,00;-82.240.021.417,72;;;;;;
27-Jun-2022;16,87;-0,26;-1,50%;17,31;16,63;17,33;427.967.880;7.246.260.908,00;-74.688.488.182,72;;;;;;
24-Jun-2022;17,13;+0,90;+5,55%;16,50;16,31;17,14;472.152.830;7.961.731.135,00;-67.442.227.274,72;;;;;;
23-Jun-2022;16,23;-0,13;-0,83%;16,52;15,85;16,59;463.679.590;7.489.211.192,00;-75.403.958.409,72;;;;;;
22-Jun-2022;16,36;-0,21;-1,24%;16,23;16,18;16,66;437.997.440;7.201.530.850,00;-67.914.747.217,72;;;;;;
21-Jun-2022;16,57;+0,69;+4,32%;16,47;16,41;17,01;483.088.880;8.094.232.063,00;-60.713.216.367,72;;;;;;
17-Jun-2022;15,88;+0,28;+1,79%;15,65;15,33;16,00;630.333.970;9.947.680.410,00;-68.807.448.430,72;;;;;;
16-Jun-2022;15,60;-0,93;-5,60%;15,86;15,40;15,94;545.748.670;8.512.299.795,00;-78.755.128.840,72;;;;;;
15-Jun-2022;16,53;+0,69;+4,36%;16,10;15,93;16,87;563.935.650;9.218.557.363,00;-70.242.829.045,72;;;;;;
