Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
500.00 - 550.00;1.814.902.934;7,12%;88;8,77%;;;;;;;;;;;
450.00 - 500.00;1.804.368.962;7,08%;87;8,67%;;;;;;;;;;;
400.00 - 450.00;5.349.189.059;20,98%;258;25,72%;;;;;;;;;;;
350.00 - 400.00;2.948.808.617;11,57%;111;11,07%;;;;;;;;;;;
300.00 - 350.00;4.528.273.476;17,76%;166;16,55%;;;;;;;;;;;
250.00 - 300.00;6.146.656.684;24,11%;198;19,74%;;;;;;;;;;;
200.00 - 250.00;2.902.598.230;11,39%;95;9,47%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;555,45;31-Jul-2025;Max;90.428.853;26-Jan-2022;Advancing;12.997.196.979;Up;522;Up;+10,13%;09-Apr-2025;Max;34.420.715.038,00;19-Dec-2025
Low;213,43;04-Nov-2022;Min;5.855.880;24-Dec-2025;Declining;12.468.682.970;Down;480;Down;-7,72%;26-Oct-2022;Min;2.278.816.560,00;25-Nov-2022
Avg (Close);366,91;;Avg;25.418.542;;Total;25.494.797.962;Unch;0;Period;+44,47%;03-Jan-2022 - 31-Dec-2025;Avg;8.974.709.444,40;
Avg (High-Low);384,44;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O History     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
24-Oct-2022;247,25;+5,13;+2,12%;243,76;241,30;247,84;24.911.212;6.112.458.118,00;-93.792.643.801,75;;;;;;
21-Oct-2022;242,12;+5,97;+2,53%;234,74;234,50;243,00;26.299.733;6.294.563.069,00;-99.905.101.919,75;;;;;;
20-Oct-2022;236,15;-0,33;-0,14%;235,77;234,87;241,31;21.811.015;5.173.465.628,00;-106.199.664.988,75;;;;;;
19-Oct-2022;236,48;-2,02;-0,85%;237,04;234,29;239,61;19.985.698;4.729.578.846,00;-101.026.199.360,75;;;;;;
18-Oct-2022;238,50;+0,97;+0,41%;243,24;235,37;243,93;26.329.591;6.293.826.382,00;-96.296.620.514,75;;;;;;
17-Oct-2022;237,53;+8,97;+3,92%;235,82;235,14;238,96;28.142.268;6.672.589.348,00;-102.590.446.896,75;;;;;;
14-Oct-2022;228,56;-5,68;-2,42%;235,54;228,34;237,24;30.198.588;6.969.986.273,00;-109.263.036.244,75;;;;;;
13-Oct-2022;234,24;+8,49;+3,76%;219,85;219,13;236,10;42.551.818;9.802.826.363,00;-102.293.049.971,75;;;;;;
12-Oct-2022;225,75;+0,34;+0,15%;225,40;223,96;227,86;21.903.937;4.948.430.915,00;-112.095.876.334,75;;;;;;
11-Oct-2022;225,41;-3,84;-1,68%;227,62;224,11;229,06;30.473.954;6.897.296.450,00;-117.044.307.249,75;;;;;;
10-Oct-2022;229,25;-4,99;-2,13%;233,05;226,73;234,56;29.743.608;6.834.492.496,00;-110.147.010.799,75;;;;;;
07-Oct-2022;234,24;-12,55;-5,09%;240,90;233,17;241,32;37.769.602;8.897.614.331,00;-103.312.518.303,75;;;;;;
06-Oct-2022;246,79;-2,41;-0,97%;247,93;246,08;250,34;20.239.886;5.015.941.076,00;-94.414.903.972,75;;;;;;
05-Oct-2022;249,20;+0,32;+0,13%;245,99;244,10;250,58;20.347.136;5.036.689.297,00;-89.398.962.896,75;;;;;;
04-Oct-2022;248,88;+8,14;+3,38%;245,09;244,98;250,36;34.888.416;8.665.503.935,00;-94.435.652.193,75;;;;;;
03-Oct-2022;240,74;+7,84;+3,37%;235,41;234,66;241,61;28.880.357;6.902.312.001,00;-103.101.156.128,75;;;;;;
30-Sep-2022;232,90;-4,60;-1,94%;238,29;232,73;240,54;35.694.832;8.413.889.839,00;-110.003.468.129,75;;;;;;
29-Sep-2022;237,50;-3,57;-1,48%;238,89;234,41;239,95;27.484.233;6.498.951.864,00;-101.589.578.290,75;;;;;;
28-Sep-2022;241,07;+4,66;+1,97%;236,81;234,73;242,33;29.029.679;6.945.801.283,00;-95.090.626.426,75;;;;;;
27-Sep-2022;236,41;-1,04;-0,44%;239,98;234,50;241,80;27.018.732;6.405.269.650,00;-102.036.427.709,75;;;;;;
26-Sep-2022;237,45;-0,47;-0,20%;237,05;236,90;241,45;27.694.190;6.607.205.439,00;-95.631.158.059,75;;;;;;
23-Sep-2022;237,92;-3,06;-1,27%;239,54;235,20;241,13;34.176.048;8.143.497.564,00;-89.023.952.620,75;;;;;;
22-Sep-2022;240,98;+2,03;+0,85%;237,87;237,57;243,86;31.061.162;7.476.771.074,00;-80.880.455.056,75;;;;;;
21-Sep-2022;238,95;-3,50;-1,44%;244,27;238,90;247,66;28.625.557;6.947.154.741,00;-88.357.226.130,75;;;;;;
20-Sep-2022;242,45;-2,07;-0,85%;242,07;239,64;243,51;26.660.299;6.448.883.437,00;-81.410.071.389,75;;;;;;
19-Sep-2022;244,52;-0,22;-0,09%;242,47;240,85;245,14;26.826.931;6.525.779.967,00;-74.961.187.952,75;;;;;;
16-Sep-2022;244,74;-0,64;-0,26%;244,26;242,06;245,30;39.791.768;9.706.993.522,00;-68.435.407.985,75;;;;;;
15-Sep-2022;245,38;-6,84;-2,71%;249,77;244,02;251,40;31.530.948;7.775.655.018,00;-58.728.414.463,75;;;;;;
14-Sep-2022;252,22;+0,23;+0,09%;253,53;249,86;254,23;23.912.954;6.026.828.486,00;-50.952.759.445,75;;;;;;
13-Sep-2022;251,99;-14,66;-5,50%;258,84;251,59;260,40;33.353.318;8.491.855.923,00;-56.979.587.931,75;;;;;;
12-Sep-2022;266,65;+2,19;+0,83%;265,78;265,16;267,45;18.747.690;4.994.235.172,00;-48.487.732.008,75;;;;;;
09-Sep-2022;264,46;+5,94;+2,30%;260,50;260,29;265,23;22.093.190;5.829.177.303,00;-53.481.967.180,75;;;;;;
08-Sep-2022;258,52;+0,43;+0,17%;257,51;254,79;260,43;20.319.911;5.236.193.561,00;-59.311.144.483,75;;;;;;
07-Sep-2022;258,09;+4,84;+1,91%;254,70;253,22;258,83;24.126.700;6.194.007.608,00;-64.547.338.044,75;;;;;;
06-Sep-2022;253,25;-2,81;-1,10%;256,20;251,94;257,83;21.328.242;5.421.431.536,00;-70.741.345.652,75;;;;;;
02-Sep-2022;256,06;-4,34;-1,67%;261,70;254,47;264,74;22.855.380;5.915.706.027,00;-65.319.914.116,75;;;;;;
01-Sep-2022;260,40;-1,07;-0,41%;258,87;255,41;260,89;23.263.431;6.007.934.009,00;-59.404.208.089,75;;;;;;
31-Aug-2022;261,47;-1,50;-0,57%;265,39;261,33;267,11;24.791.834;6.517.339.061,00;-53.396.274.080,75;;;;;;
30-Aug-2022;262,97;-2,26;-0,85%;266,67;260,66;267,05;22.767.071;5.986.920.050,00;-46.878.935.019,75;;;;;;
29-Aug-2022;265,23;-2,86;-1,07%;265,85;263,85;267,40;20.338.544;5.402.312.332,00;-40.892.014.969,75;;;;;;
26-Aug-2022;268,09;-10,76;-3,86%;279,08;267,98;280,34;27.549.307;7.470.034.677,00;-35.489.702.637,75;;;;;;
25-Aug-2022;278,85;+3,06;+1,11%;277,33;274,52;279,02;16.583.407;4.593.372.142,00;-28.019.667.960,75;;;;;;
24-Aug-2022;275,79;-0,65;-0,24%;275,41;275,11;277,23;18.137.019;5.006.427.029,00;-32.613.040.102,75;;;;;;
23-Aug-2022;276,44;-1,31;-0,47%;276,44;275,40;278,86;17.527.409;4.852.305.922,00;-27.606.613.073,75;;;;;;
22-Aug-2022;277,75;-8,40;-2,94%;282,08;277,22;282,46;25.061.070;6.989.038.481,00;-22.754.307.151,75;;;;;;
19-Aug-2022;286,15;-4,02;-1,39%;288,90;285,56;289,25;20.570.033;5.900.136.824,00;-15.765.268.670,75;;;;;;
18-Aug-2022;290,17;-1,15;-0,39%;290,19;289,08;291,91;17.186.192;4.993.118.113,00;-9.865.131.846,75;;;;;;
17-Aug-2022;291,32;-1,39;-0,47%;289,74;289,47;293,35;18.253.358;5.318.553.341,00;-4.872.013.733,75;;;;;;
16-Aug-2022;292,71;-0,76;-0,26%;291,99;290,42;294,04;18.102.882;5.293.486.304,00;446.539.607,25;;;;;;
15-Aug-2022;293,47;+1,56;+0,53%;291,00;290,11;294,18;18.085.654;5.288.820.124,00;5.740.025.911,25;;;;;;
12-Aug-2022;291,91;+4,89;+1,70%;288,48;286,94;291,91;22.619.675;6.557.687.431,00;451.205.787,25;;;;;;
11-Aug-2022;287,02;-2,14;-0,74%;290,85;286,51;291,21;20.065.938;5.782.755.188,00;-6.106.481.643,75;;;;;;
10-Aug-2022;289,16;+6,86;+2,43%;288,17;286,94;289,81;24.687.845;7.125.528.766,00;-323.726.455,75;;;;;;
09-Aug-2022;282,30;+1,98;+0,71%;279,64;277,61;283,08;23.405.238;6.584.346.876,00;-7.449.255.221,75;;;;;;
08-Aug-2022;280,32;-2,59;-0,92%;284,05;279,32;285,92;18.757.818;5.289.734.272,00;-14.033.602.097,75;;;;;;
05-Aug-2022;282,91;-0,74;-0,26%;279,15;278,68;283,65;16.774.606;4.725.758.413,00;-8.743.867.825,75;;;;;;
04-Aug-2022;283,65;+1,18;+0,42%;281,80;280,17;283,80;18.098.668;5.113.714.806,00;-4.018.109.412,75;;;;;;
03-Aug-2022;282,47;+7,65;+2,78%;276,76;276,61;283,50;23.518.874;6.615.436.305,00;-9.131.824.218,75;;;;;;
02-Aug-2022;274,82;-3,19;-1,15%;276,00;272,38;277,89;22.754.184;6.255.211.239,00;-15.747.260.523,75;;;;;;
01-Aug-2022;278,01;-2,73;-0,97%;277,82;275,84;281,28;21.539.580;5.997.576.647,00;-9.492.049.284,75;;;;;;
29-Jul-2022;280,74;+4,33;+1,57%;277,70;276,63;282,00;32.152.752;8.997.469.810,00;-3.494.472.637,75;;;;;;
28-Jul-2022;276,41;+7,67;+2,85%;269,75;267,87;277,84;33.459.327;9.177.592.266,00;-12.491.942.447,75;;;;;;
27-Jul-2022;268,74;+16,84;+6,69%;261,16;258,85;270,05;45.994.049;12.216.719.508,00;-21.669.534.713,75;;;;;;
26-Jul-2022;251,90;-6,93;-2,68%;259,86;249,57;259,88;39.347.957;9.934.494.582,00;-33.886.254.221,75;;;;;;
25-Jul-2022;258,83;-1,53;-0,59%;261,00;256,81;261,50;21.055.998;5.445.027.928,00;-23.951.759.639,75;;;;;;
22-Jul-2022;260,36;-4,48;-1,69%;265,24;259,07;265,33;21.881.290;5.719.497.685,00;-18.506.731.711,75;;;;;;
21-Jul-2022;264,84;+2,57;+0,98%;259,79;257,03;264,89;22.404.675;5.871.829.591,00;-12.787.234.026,75;;;;;;
20-Jul-2022;262,27;+2,74;+1,06%;259,90;258,91;264,87;22.788.282;5.970.376.461,00;-18.659.063.617,75;;;;;;
19-Jul-2022;259,53;+5,28;+2,08%;257,58;253,68;259,72;25.012.562;6.451.942.748,00;-24.629.440.078,75;;;;;;
18-Jul-2022;254,25;-2,47;-0,96%;259,75;253,30;260,84;20.975.034;5.390.477.463,00;-31.081.382.826,75;;;;;;
15-Jul-2022;256,72;+2,64;+1,04%;255,72;254,77;260,37;29.774.050;7.654.136.537,00;-25.690.905.363,75;;;;;;
14-Jul-2022;254,08;+1,36;+0,54%;250,57;245,94;255,14;25.102.823;6.311.274.342,00;-33.345.041.900,75;;;;;;
13-Jul-2022;252,72;-0,95;-0,37%;250,19;248,11;253,55;29.497.423;7.414.479.557,00;-39.656.316.242,75;;;;;;
12-Jul-2022;253,67;-10,84;-4,10%;265,88;252,04;265,94;35.868.450;9.193.256.817,00;-32.241.836.685,75;;;;;;
11-Jul-2022;264,51;-3,15;-1,18%;265,65;262,18;266,53;19.519.108;5.162.579.895,00;-23.048.579.868,75;;;;;;
08-Jul-2022;267,66;-0,74;-0,28%;264,79;263,29;268,10;19.658.751;5.236.160.874,00;-17.885.999.973,75;;;;;;
07-Jul-2022;268,40;+2,19;+0,82%;265,12;265,02;269,06;20.859.874;5.589.214.695,00;-12.649.839.099,75;;;;;;
06-Jul-2022;266,21;+3,36;+1,28%;263,75;262,40;267,99;23.824.419;6.321.812.150,00;-18.239.053.794,75;;;;;;
05-Jul-2022;262,85;+3,27;+1,26%;256,16;254,74;262,98;22.971.634;5.963.869.142,00;-24.560.865.944,75;;;;;;
01-Jul-2022;259,58;+2,75;+1,07%;256,39;254,61;259,77;22.837.692;5.887.083.100,00;-30.524.735.086,75;;;;;;
30-Jun-2022;256,83;-3,43;-1,32%;257,05;252,90;259,53;31.730.868;8.146.273.747,00;-36.411.818.186,75;;;;;;
29-Jun-2022;260,26;+3,78;+1,47%;257,59;255,76;261,97;20.069.839;5.219.315.595,00;-28.265.544.439,75;;;;;;
28-Jun-2022;256,48;-8,41;-3,17%;263,98;256,32;266,91;27.380.247;7.095.054.253,00;-33.484.860.034,75;;;;;;
27-Jun-2022;264,89;-2,81;-1,05%;268,21;263,28;268,30;24.615.114;6.529.337.990,00;-26.389.805.781,75;;;;;;
24-Jun-2022;267,70;+8,84;+3,41%;261,81;261,72;267,98;33.923.231;9.022.594.287,00;-19.860.467.791,75;;;;;;
23-Jun-2022;258,86;+5,73;+2,26%;255,57;253,63;259,37;25.861.449;6.652.209.476,00;-28.883.062.078,75;;;;;;
22-Jun-2022;253,13;-0,61;-0,24%;251,89;250,37;257,17;25.961.215;6.598.659.699,00;-35.535.271.554,75;;;;;;
21-Jun-2022;253,74;+6,09;+2,46%;250,26;249,51;254,75;29.928.297;7.584.692.378,00;-28.936.611.855,75;;;;;;
17-Jun-2022;247,65;+2,68;+1,09%;244,70;244,03;250,50;43.084.780;10.657.558.700,00;-36.521.304.233,75;;;;;;
16-Jun-2022;244,97;-6,79;-2,70%;245,98;243,02;247,42;33.169.160;8.122.298.229,00;-47.178.862.933,75;;;;;;
15-Jun-2022;251,76;+7,27;+2,97%;248,31;246,42;255,30;33.111.729;8.298.999.978,00;-39.056.564.704,75;;;;;;
14-Jun-2022;244,49;+2,23;+0,92%;243,86;241,51;245,74;28.651.487;6.985.010.114,00;-47.355.564.682,75;;;;;;
13-Jun-2022;242,26;-10,73;-4,24%;245,11;241,53;249,02;46.135.788;11.270.090.600,00;-54.340.574.796,75;;;;;;
10-Jun-2022;252,99;-11,80;-4,46%;260,58;252,53;260,58;31.445.841;8.018.271.133,00;-43.070.484.196,75;;;;;;
09-Jun-2022;264,79;-5,62;-2,08%;267,78;264,63;272,71;26.439.728;7.086.384.620,00;-35.052.213.063,75;;;;;;
08-Jun-2022;270,41;-2,09;-0,77%;271,71;269,61;273,00;17.372.341;4.710.542.639,00;-27.965.828.443,75;;;;;;
07-Jun-2022;272,50;+3,75;+1,40%;266,64;265,94;273,13;22.860.677;6.188.308.989,00;-23.255.285.804,75;;;;;;
06-Jun-2022;268,75;-1,27;-0,47%;272,06;267,22;274,18;22.400.342;6.049.799.408,00;-29.443.594.793,75;;;;;;
03-Jun-2022;270,02;-4,56;-1,66%;270,31;268,41;273,45;28.058.958;7.585.120.417,00;-23.393.795.385,75;;;;;;
02-Jun-2022;274,58;+2,16;+0,79%;264,45;261,60;274,65;44.008.209;11.839.170.628,00;-15.808.674.968,75;;;;;;
01-Jun-2022;272,42;+0,55;+0,20%;275,20;270,04;277,69;25.292.174;6.913.101.957,00;-27.647.845.596,75;;;;;;
31-May-2022;271,87;-1,37;-0,50%;272,53;268,93;274,77;37.827.695;10.289.173.008,00;-34.560.947.553,75;;;;;;
27-May-2022;273,24;+7,34;+2,76%;268,48;267,56;273,34;26.910.806;7.310.396.585,00;-24.271.774.545,75;;;;;;
26-May-2022;265,90;+3,38;+1,29%;262,27;261,43;267,11;25.002.105;6.632.604.594,00;-31.582.171.130,75;;;;;;
25-May-2022;262,52;+2,90;+1,12%;258,14;257,13;264,58;28.547.947;7.449.602.530,00;-38.214.775.724,75;;;;;;
24-May-2022;259,62;-1,03;-0,40%;257,89;253,50;261,33;29.043.904;7.489.850.703,00;-45.664.378.254,75;;;;;;
23-May-2022;260,65;+8,09;+3,20%;255,49;253,43;261,50;33.175.379;8.589.825.411,00;-38.174.527.551,75;;;;;;
20-May-2022;252,56;-0,58;-0,23%;257,24;246,44;258,54;39.199.279;9.860.730.903,00;-46.764.352.962,75;;;;;;
19-May-2022;253,14;-0,94;-0,37%;253,90;251,88;257,67;32.692.286;8.316.998.709,00;-36.903.622.059,75;;;;;;
18-May-2022;254,08;-12,74;-4,77%;263,00;252,77;263,60;31.355.985;8.040.302.708,00;-28.586.623.350,75;;;;;;
17-May-2022;266,82;+5,32;+2,03%;266,11;262,46;268,33;28.828.799;7.655.728.657,00;-20.546.320.642,75;;;;;;
16-May-2022;261,50;+0,38;+0,15%;259,96;255,78;265,82;32.550.933;8.490.582.545,00;-28.202.049.299,75;;;;;;
13-May-2022;261,12;+5,77;+2,26%;257,35;255,35;263,04;34.925.093;9.086.515.498,00;-36.692.631.844,75;;;;;;
12-May-2022;255,35;-5,20;-2,00%;257,69;250,02;259,88;51.033.802;13.001.545.478,00;-45.779.147.342,75;;;;;;
11-May-2022;260,55;-8,95;-3,32%;265,68;259,30;271,36;48.975.898;12.891.359.871,00;-32.777.601.864,75;;;;;;
10-May-2022;269,50;+4,92;+1,86%;271,69;265,07;273,75;39.336.424;10.615.787.872,00;-19.886.241.993,75;;;;;;
09-May-2022;264,58;-10,15;-3,69%;270,06;263,32;272,36;47.725.952;12.711.247.684,00;-30.502.029.865,75;;;;;;
06-May-2022;274,73;-2,62;-0,94%;274,81;271,27;279,25;37.780.322;10.387.387.315,00;-17.790.782.181,75;;;;;;
05-May-2022;277,35;-12,63;-4,36%;285,54;274,34;286,35;43.260.386;12.017.347.248,00;-7.403.394.866,75;;;;;;
04-May-2022;289,98;+8,20;+2,91%;282,59;276,73;290,88;33.599.320;9.544.566.518,00;4.613.952.381,25;;;;;;
03-May-2022;281,78;-2,69;-0,95%;283,96;280,15;284,13;25.978.605;7.325.745.180,00;-4.930.614.136,75;;;;;;
02-May-2022;284,47;+6,95;+2,50%;277,71;276,22;284,94;35.151.105;9.871.393.517,00;2.395.131.043,25;;;;;;
29-Apr-2022;277,52;-12,11;-4,18%;288,61;276,50;289,88;37.073.923;10.439.191.080,00;-7.476.262.473,75;;;;;;
28-Apr-2022;289,63;+6,41;+2,26%;285,19;281,46;290,98;33.646.570;9.654.467.346,00;2.962.928.606,25;;;;;;
27-Apr-2022;283,22;+13,00;+4,81%;282,10;279,16;290,97;63.477.694;18.101.920.363,00;-6.691.538.739,75;;;;;;
26-Apr-2022;270,22;-10,50;-3,74%;277,50;270,00;278,36;46.518.445;12.704.354.517,00;-24.793.459.102,75;;;;;;
25-Apr-2022;280,72;+6,69;+2,44%;273,29;270,77;281,11;35.678.852;9.880.050.663,00;-12.089.104.585,75;;;;;;
22-Apr-2022;274,03;-6,78;-2,41%;281,68;273,38;283,20;29.405.798;8.147.262.215,00;-21.969.155.248,75;;;;;;
21-Apr-2022;280,81;-5,55;-1,94%;288,58;280,06;293,30;29.454.587;8.411.825.565,00;-13.821.893.033,75;;;;;;
20-Apr-2022;286,36;+1,06;+0,37%;289,40;285,37;289,70;22.906.667;6.574.015.240,00;-5.410.067.468,75;;;;;;
19-Apr-2022;285,30;+4,78;+1,70%;279,38;278,41;286,17;22.297.720;6.326.984.743,00;-11.984.082.708,75;;;;;;
18-Apr-2022;280,52;+0,69;+0,25%;278,91;278,34;282,46;20.778.000;5.821.615.644,00;-18.311.067.451,75;;;;;;
14-Apr-2022;279,83;-7,79;-2,71%;288,09;279,32;288,31;28.221.607;7.968.950.159,00;-24.132.683.095,75;;;;;;
13-Apr-2022;287,62;+5,56;+1,97%;282,73;281,30;288,58;21.907.176;6.261.513.361,00;-16.163.732.936,75;;;;;;
12-Apr-2022;282,06;-3,20;-1,12%;289,24;280,49;290,74;30.966.721;8.824.545.922,00;-22.425.246.297,75;;;;;;
11-Apr-2022;285,26;-11,71;-3,94%;291,79;285,00;292,61;34.569.264;9.916.673.112,00;-13.600.700.375,75;;;;;;
08-Apr-2022;296,97;-4,40;-1,46%;300,44;296,28;301,12;24.361.917;7.266.753.834,00;-3.684.027.263,75;;;;;;
07-Apr-2022;301,37;+1,87;+0,62%;296,66;296,35;303,65;31.411.155;9.452.373.325,00;3.582.726.570,25;;;;;;
06-Apr-2022;299,50;-11,38;-3,66%;305,19;296,71;307,00;40.110.372;12.051.936.730,00;-5.869.646.754,75;;;;;;
05-Apr-2022;310,88;-4,09;-1,30%;313,27;309,87;314,87;23.156.719;7.220.246.190,00;6.182.289.975,25;;;;;;
04-Apr-2022;314,97;+5,55;+1,79%;310,09;309,71;315,11;24.335.868;7.635.511.162,00;13.402.536.165,25;;;;;;
01-Apr-2022;309,42;+1,11;+0,36%;309,37;305,54;310,13;27.110.529;8.351.346.672,00;5.767.025.003,25;;;;;;
31-Mar-2022;308,31;-5,55;-1,77%;313,90;307,89;315,14;33.422.070;10.374.855.653,00;-2.584.321.668,75;;;;;;
30-Mar-2022;313,86;-1,55;-0,49%;313,76;311,58;315,95;28.163.555;8.835.285.093,00;7.790.533.984,25;;;;;;
29-Mar-2022;315,41;+4,71;+1,52%;313,91;309,05;315,82;30.393.403;9.521.465.637,00;16.625.819.077,25;;;;;;
28-Mar-2022;310,70;+7,02;+2,31%;304,33;304,33;310,80;29.578.188;9.136.059.934,00;7.104.353.440,25;;;;;;
25-Mar-2022;303,68;-0,42;-0,14%;305,23;299,29;305,50;22.566.453;6.826.644.005,00;-2.031.706.493,75;;;;;;
24-Mar-2022;304,10;+4,61;+1,54%;299,14;298,32;304,20;24.484.456;7.390.387.253,00;4.794.937.511,25;;;;;;
23-Mar-2022;299,49;-4,57;-1,50%;300,51;297,72;303,23;25.715.377;7.729.782.211,00;-2.595.449.741,75;;;;;;
22-Mar-2022;304,06;+4,90;+1,64%;299,80;298,77;305,00;27.599.689;8.366.262.516,00;5.134.332.469,25;;;;;;
21-Mar-2022;299,16;-1,27;-0,42%;298,89;294,90;300,14;28.351.245;8.444.707.266,00;-3.231.930.046,75;;;;;;
18-Mar-2022;300,43;+5,21;+1,76%;295,37;292,73;301,00;43.390.625;12.928.564.534,00;5.212.777.219,25;;;;;;
17-Mar-2022;295,22;+0,83;+0,28%;293,29;289,37;295,61;30.816.633;9.034.477.777,00;-7.715.787.314,75;;;;;;
16-Mar-2022;294,39;+7,24;+2,52%;289,11;283,20;294,57;37.826.329;10.996.998.390,00;-16.750.265.091,75;;;;;;
15-Mar-2022;287,15;+10,71;+3,87%;280,35;278,73;287,82;34.245.085;9.727.797.438,00;-27.747.263.481,75;;;;;;
14-Mar-2022;276,44;-3,63;-1,30%;280,34;275,82;285,40;30.660.747;8.575.807.911,00;-37.475.060.919,75;;;;;;
11-Mar-2022;280,07;-5,52;-1,93%;287,96;279,43;289,51;27.209.330;7.720.069.312,00;-28.899.253.008,75;;;;;;
10-Mar-2022;285,59;-2,91;-1,01%;283,02;280,58;286,60;30.628.012;8.697.433.046,00;-21.179.183.696,75;;;;;;
09-Mar-2022;288,50;+12,65;+4,59%;283,44;280,78;289,60;35.204.480;10.075.725.547,00;-12.481.750.650,75;;;;;;
08-Mar-2022;275,85;-3,06;-1,10%;277,80;270,00;283,96;48.159.475;13.320.034.631,00;-22.557.476.197,75;;;;;;
07-Mar-2022;278,91;-10,95;-3,78%;288,53;278,53;289,69;43.157.178;12.156.078.330,00;-9.237.441.566,75;;;;;;
04-Mar-2022;289,86;-6,06;-2,05%;294,29;287,17;295,66;32.369.655;9.386.138.408,00;2.918.636.763,25;;;;;;
03-Mar-2022;295,92;-4,27;-1,42%;302,89;294,05;303,13;27.314.469;8.124.637.020,00;12.304.775.171,25;;;;;;
02-Mar-2022;300,19;+5,24;+1,78%;295,36;293,70;301,47;31.873.007;9.525.714.140,00;20.429.412.191,25;;;;;;
01-Mar-2022;294,95;-3,84;-1,29%;296,40;292,15;299,97;31.217.778;9.235.976.234,00;10.903.698.051,25;;;;;;
28-Feb-2022;298,79;+1,48;+0,50%;294,31;293,00;299,14;34.627.457;10.268.187.242,00;20.139.674.285,25;;;;;;
25-Feb-2022;297,31;+2,72;+0,92%;295,14;291,66;297,63;32.546.721;9.623.923.941,00;9.871.487.043,25;;;;;;
24-Feb-2022;294,59;+14,32;+5,11%;272,51;271,52;295,16;56.989.686;16.267.946.920,00;247.563.102,25;;;;;;
23-Feb-2022;280,27;-7,45;-2,59%;290,18;280,10;291,70;37.811.167;10.747.085.534,00;-16.020.383.817,75;;;;;;
22-Feb-2022;287,72;-0,21;-0,07%;285,00;284,50;291,54;41.736.117;12.005.536.645,00;-5.273.298.283,75;;;;;;
18-Feb-2022;287,93;-2,80;-0,96%;293,05;286,31;293,86;34.264.008;9.906.959.774,00;6.732.238.361,25;;;;;;
17-Feb-2022;290,73;-8,77;-2,93%;296,36;290,00;296,80;32.461.580;9.511.047.118,00;16.639.198.135,25;;;;;;
16-Feb-2022;299,50;-0,97;-0,32%;298,37;293,68;300,87;29.982.121;8.919.274.431,00;26.150.245.253,25;;;;;;
15-Feb-2022;300,47;+5,47;+1,85%;300,01;297,02;300,80;27.379.488;8.202.009.713,00;35.069.519.684,25;;;;;;
14-Feb-2022;295,00;-0,04;-0,01%;293,77;291,35;296,76;36.359.487;10.704.414.883,00;26.867.509.971,25;;;;;;
11-Feb-2022;295,04;-7,34;-2,43%;303,19;294,22;304,29;39.175.620;11.679.201.621,00;37.571.924.854,25;;;;;;
10-Feb-2022;302,38;-8,83;-2,84%;304,04;300,70;309,12;45.386.199;13.800.174.076,00;49.251.126.475,25;;;;;;
09-Feb-2022;311,21;+6,65;+2,18%;309,87;307,39;311,93;31.284.671;9.686.550.233,00;63.051.300.551,25;;;;;;
08-Feb-2022;304,56;+3,61;+1,20%;301,25;299,95;305,56;32.421.188;9.845.351.501,00;53.364.750.318,25;;;;;;
07-Feb-2022;300,95;-4,99;-1,63%;306,17;299,90;307,84;28.533.286;8.655.382.609,00;43.519.398.817,25;;;;;;
04-Feb-2022;305,94;+4,69;+1,56%;300,21;299,97;308,80;35.096.488;10.718.339.550,00;52.174.781.426,25;;;;;;
03-Feb-2022;301,25;-12,21;-3,90%;309,49;299,96;311,23;43.729.972;13.348.421.433,00;41.456.441.876,25;;;;;;
02-Feb-2022;313,46;+4,70;+1,52%;309,63;308,88;315,12;36.635.989;11.438.259.001,00;54.804.863.309,25;;;;;;
01-Feb-2022;308,76;-2,22;-0,71%;310,41;305,13;310,63;40.950.396;12.588.129.635,00;43.366.604.308,25;;;;;;
31-Jan-2022;310,98;+2,72;+0,88%;308,95;306,37;312,38;46.444.536;14.371.277.605,00;55.954.733.943,25;;;;;;
28-Jan-2022;308,26;+8,42;+2,81%;300,23;294,45;308,48;49.743.698;15.062.300.100,00;41.583.456.338,25;;;;;;
27-Jan-2022;299,84;+3,13;+1,05%;302,66;297,93;307,30;53.481.317;16.174.486.180,00;26.521.156.238,25;;;;;;
26-Jan-2022;296,71;+8,22;+2,85%;307,99;293,03;308,50;90.428.853;27.163.276.037,00;10.346.670.058,25;;;;;;
25-Jan-2022;288,49;-7,88;-2,66%;291,52;285,17;294,99;72.848.638;21.009.462.769,00;-16.816.605.978,75;;;;;;
24-Jan-2022;296,37;+0,34;+0,11%;292,20;276,05;297,11;86.035.393;24.847.605.455,00;4.192.856.790,25;;;;;;
21-Jan-2022;296,03;-5,57;-1,85%;302,69;295,61;304,11;57.984.403;17.373.344.917,00;-20.654.748.664,75;;;;;;
20-Jan-2022;301,60;-1,73;-0,57%;309,07;301,14;311,65;35.380.675;10.863.884.690,00;-3.281.403.747,75;;;;;;
