NASDAQ 100 Index | Price History                                          07-Mar-2026 19:34;;;;;;;;;;
.NDX History     5 Minutes     07-Mar-2025 21:35 - 06-Mar-2026 05:15;;;;;;;;;;
Exchange Date;Exchange Time;Local Date;Local Time;Close;Net;%Chg;Open;Low;High;Volume
28-Mar-2025;03.20;29-Mar-2025;03.20;19.281,40;0,00;0,00%;19.281,40;19.281,40;19.281,40;69.764
28-Mar-2025;03.15;29-Mar-2025;03.15;19.281,40;0,00;0,00%;19.281,40;19.281,40;19.281,40;57.013
28-Mar-2025;03.10;29-Mar-2025;03.10;19.281,40;0,00;0,00%;19.281,40;19.281,40;19.281,40;162.735
28-Mar-2025;03.05;29-Mar-2025;03.05;19.281,40;+2,05;+0,01%;19.279,01;19.279,01;19.281,40;147.801.694
28-Mar-2025;03.00;29-Mar-2025;03.00;19.279,35;-13,35;-0,07%;19.292,70;19.275,44;19.299,30;20.513.063
28-Mar-2025;02.55;29-Mar-2025;02.55;19.292,70;+22,12;+0,11%;19.281,21;19.250,49;19.294,82;8.286.345
28-Mar-2025;02.50;29-Mar-2025;02.50;19.270,58;+16,49;+0,09%;19.254,94;19.244,21;19.270,64;3.894.619
28-Mar-2025;02.45;29-Mar-2025;02.45;19.254,09;-6,15;-0,03%;19.260,42;19.242,88;19.263,09;3.606.157
28-Mar-2025;02.40;29-Mar-2025;02.40;19.260,24;+14,11;+0,07%;19.246,19;19.241,54;19.264,33;3.253.975
28-Mar-2025;02.35;29-Mar-2025;02.35;19.246,13;-31,92;-0,17%;19.277,92;19.246,13;19.284,15;3.275.131
28-Mar-2025;02.30;29-Mar-2025;02.30;19.278,05;-13,41;-0,07%;19.291,67;19.273,98;19.293,56;2.313.549
28-Mar-2025;02.25;29-Mar-2025;02.25;19.291,46;-9,60;-0,05%;19.301,06;19.278,20;19.302,75;2.176.917
28-Mar-2025;02.20;29-Mar-2025;02.20;19.301,06;+2,29;+0,01%;19.299,06;19.282,00;19.303,17;2.558.427
28-Mar-2025;02.15;29-Mar-2025;02.15;19.298,77;-14,57;-0,08%;19.313,44;19.288,70;19.313,96;2.485.430
28-Mar-2025;02.10;29-Mar-2025;02.10;19.313,34;+10,76;+0,06%;19.302,58;19.302,33;19.322,80;2.116.763
28-Mar-2025;02.05;29-Mar-2025;02.05;19.302,58;+1,34;+0,01%;19.301,71;19.292,99;19.307,20;1.925.093
28-Mar-2025;02.00;29-Mar-2025;02.00;19.301,24;+14,89;+0,08%;19.286,07;19.284,98;19.301,24;1.714.816
28-Mar-2025;01.55;29-Mar-2025;01.55;19.286,35;+15,72;+0,08%;19.270,38;19.267,91;19.288,00;1.642.322
28-Mar-2025;01.50;29-Mar-2025;01.50;19.270,63;-12,12;-0,06%;19.282,51;19.266,22;19.286,72;1.637.612
28-Mar-2025;01.45;29-Mar-2025;01.45;19.282,76;-0,51;-0,00%;19.283,41;19.279,84;19.285,51;1.397.577
28-Mar-2025;01.40;29-Mar-2025;01.40;19.283,27;-22,58;-0,12%;19.305,88;19.283,26;19.309,14;1.770.082
28-Mar-2025;01.35;29-Mar-2025;01.35;19.305,85;+7,69;+0,04%;19.298,16;19.296,08;19.311,16;1.472.590
28-Mar-2025;01.30;29-Mar-2025;01.30;19.298,16;+5,25;+0,03%;19.292,72;19.287,91;19.303,82;1.599.027
28-Mar-2025;01.25;29-Mar-2025;01.25;19.292,91;-18,63;-0,10%;19.311,61;19.292,62;19.315,45;1.788.101
28-Mar-2025;01.20;29-Mar-2025;01.20;19.311,54;+1,18;+0,01%;19.310,36;19.297,79;19.322,97;1.953.743
28-Mar-2025;01.15;29-Mar-2025;01.15;19.310,36;-6,11;-0,03%;19.316,51;19.309,32;19.336,72;2.384.416
28-Mar-2025;01.10;29-Mar-2025;01.10;19.316,47;+19,12;+0,10%;19.297,59;19.294,94;19.316,71;1.933.181
28-Mar-2025;01.05;29-Mar-2025;01.05;19.297,35;-5,11;-0,03%;19.301,01;19.293,02;19.311,70;1.801.046
28-Mar-2025;01.00;29-Mar-2025;01.00;19.302,46;+30,73;+0,16%;19.271,77;19.271,20;19.302,66;1.675.285
28-Mar-2025;00.55;29-Mar-2025;00.55;19.271,73;-5,94;-0,03%;19.276,62;19.270,19;19.277,96;1.168.607
28-Mar-2025;00.50;29-Mar-2025;00.50;19.277,67;-3,76;-0,02%;19.279,31;19.274,59;19.294,50;1.431.245
28-Mar-2025;00.45;29-Mar-2025;00.45;19.281,42;-2,95;-0,02%;19.284,38;19.274,03;19.292,55;1.340.906
28-Mar-2025;00.40;29-Mar-2025;00.40;19.284,38;+9,87;+0,05%;19.275,43;19.263,90;19.284,38;1.589.172
28-Mar-2025;00.35;29-Mar-2025;00.35;19.274,51;+4,48;+0,02%;19.270,29;19.268,67;19.284,61;1.897.423
28-Mar-2025;00.30;29-Mar-2025;00.30;19.270,03;-21,50;-0,11%;19.288,26;19.261,12;19.288,67;1.938.573
28-Mar-2025;00.25;29-Mar-2025;00.25;19.291,53;-12,83;-0,07%;19.304,33;19.291,53;19.307,38;1.475.405
28-Mar-2025;00.20;29-Mar-2025;00.20;19.304,37;+24,18;+0,13%;19.279,98;19.274,50;19.314,86;2.505.465
28-Mar-2025;00.15;29-Mar-2025;00.15;19.280,19;+0,48;+0,00%;19.279,80;19.276,36;19.286,94;1.525.151
28-Mar-2025;00.10;29-Mar-2025;00.10;19.279,71;-25,64;-0,13%;19.305,05;19.279,71;19.306,12;2.229.121
28-Mar-2025;00.05;29-Mar-2025;00.05;19.305,34;-4,50;-0,02%;19.309,84;19.294,50;19.309,84;1.575.748
28-Mar-2025;00.00;29-Mar-2025;00.00;19.309,84;-32,80;-0,17%;19.342,57;19.307,88;19.342,57;1.677.949
28-Mar-2025;23.55;28-Mar-2025;23.55;19.342,65;+7,60;+0,04%;19.334,90;19.332,84;19.348,78;1.339.902
28-Mar-2025;23.50;28-Mar-2025;23.50;19.335,05;+9,10;+0,05%;19.325,75;19.324,11;19.343,93;1.413.266
28-Mar-2025;23.45;28-Mar-2025;23.45;19.325,95;-4,65;-0,02%;19.329,23;19.325,95;19.345,42;1.391.723
28-Mar-2025;23.40;28-Mar-2025;23.40;19.330,60;-9,76;-0,05%;19.340,13;19.328,88;19.349,73;1.710.384
28-Mar-2025;23.35;28-Mar-2025;23.35;19.340,36;+18,55;+0,10%;19.321,80;19.320,80;19.342,09;1.908.565
28-Mar-2025;23.30;28-Mar-2025;23.30;19.321,80;+8,19;+0,04%;19.313,63;19.306,07;19.328,57;1.917.770
28-Mar-2025;23.25;28-Mar-2025;23.25;19.313,62;-2,80;-0,01%;19.316,41;19.305,90;19.322,75;1.953.671
28-Mar-2025;23.20;28-Mar-2025;23.20;19.316,41;-51,06;-0,26%;19.367,53;19.315,51;19.368,93;2.539.985
28-Mar-2025;23.15;28-Mar-2025;23.15;19.367,47;-5,70;-0,03%;19.373,38;19.367,40;19.389,83;1.566.936
28-Mar-2025;23.10;28-Mar-2025;23.10;19.373,16;-10,06;-0,05%;19.383,19;19.372,53;19.396,57;1.643.691
28-Mar-2025;23.05;28-Mar-2025;23.05;19.383,22;+21,25;+0,11%;19.360,56;19.360,56;19.383,34;1.820.475
28-Mar-2025;23.00;28-Mar-2025;23.00;19.361,97;-20,98;-0,11%;19.383,02;19.361,97;19.386,57;2.162.467
28-Mar-2025;22.55;28-Mar-2025;22.55;19.382,95;-41,02;-0,21%;19.423,59;19.382,95;19.423,66;1.900.994
28-Mar-2025;22.50;28-Mar-2025;22.50;19.423,97;+8,07;+0,04%;19.415,91;19.405,58;19.424,39;1.404.805
28-Mar-2025;22.45;28-Mar-2025;22.45;19.415,91;-20,91;-0,11%;19.436,75;19.399,89;19.439,91;1.923.147
28-Mar-2025;22.40;28-Mar-2025;22.40;19.436,81;-1,51;-0,01%;19.438,33;19.432,61;19.444,87;1.701.595
28-Mar-2025;22.35;28-Mar-2025;22.35;19.438,33;+22,41;+0,12%;19.415,74;19.409,76;19.440,39;1.999.972
28-Mar-2025;22.30;28-Mar-2025;22.30;19.415,92;+33,37;+0,17%;19.382,65;19.382,65;19.420,29;1.889.154
28-Mar-2025;22.25;28-Mar-2025;22.25;19.382,55;-26,19;-0,13%;19.408,21;19.379,74;19.413,88;1.851.035
28-Mar-2025;22.20;28-Mar-2025;22.20;19.408,74;-19,04;-0,10%;19.427,37;19.405,96;19.432,87;2.179.001
28-Mar-2025;22.15;28-Mar-2025;22.15;19.427,78;+35,35;+0,18%;19.392,33;19.392,33;19.432,57;3.120.259
28-Mar-2025;22.10;28-Mar-2025;22.10;19.392,43;+14,79;+0,08%;19.377,64;19.372,63;19.395,84;2.358.309
28-Mar-2025;22.05;28-Mar-2025;22.05;19.377,64;-39,55;-0,20%;19.417,19;19.372,52;19.421,42;3.413.266
28-Mar-2025;22.00;28-Mar-2025;22.00;19.417,19;-19,56;-0,10%;19.436,76;19.399,35;19.436,76;2.700.334
28-Mar-2025;21.55;28-Mar-2025;21.55;19.436,75;+8,03;+0,04%;19.431,36;19.424,92;19.450,90;2.217.827
28-Mar-2025;21.50;28-Mar-2025;21.50;19.428,72;-31,98;-0,16%;19.459,54;19.424,22;19.461,52;2.478.234
28-Mar-2025;21.45;28-Mar-2025;21.45;19.460,70;+11,04;+0,06%;19.449,92;19.434,57;19.463,41;2.813.121
28-Mar-2025;21.40;28-Mar-2025;21.40;19.449,66;+17,92;+0,09%;19.431,74;19.404,36;19.450,48;4.019.259
28-Mar-2025;21.35;28-Mar-2025;21.35;19.431,74;-20,70;-0,11%;19.452,35;19.423,14;19.473,04;4.064.192
28-Mar-2025;21.30;28-Mar-2025;21.30;19.452,43;-52,03;-0,27%;19.504,46;19.449,07;19.504,46;4.279.290
28-Mar-2025;21.25;28-Mar-2025;21.25;19.504,46;+0,50;+0,00%;19.504,23;19.489,50;19.516,84;3.463.500
28-Mar-2025;21.20;28-Mar-2025;21.20;19.503,97;-29,24;-0,15%;19.533,08;19.499,64;19.534,56;4.095.550
28-Mar-2025;21.15;28-Mar-2025;21.15;19.533,21;-43,86;-0,22%;19.577,07;19.526,01;19.577,92;5.117.950
28-Mar-2025;21.10;28-Mar-2025;21.10;19.577,07;-78,80;-0,40%;19.655,87;19.565,35;19.657,11;5.040.351
28-Mar-2025;21.05;28-Mar-2025;21.05;19.655,87;-15,34;-0,08%;19.650,58;19.640,28;19.686,92;3.802.945
28-Mar-2025;21.00;28-Mar-2025;21.00;19.671,21;-10,75;-0,05%;19.681,76;19.661,58;19.683,25;2.389.785
28-Mar-2025;20.55;28-Mar-2025;20.55;19.681,96;-39,96;-0,20%;19.721,58;19.661,90;19.732,53;2.930.592
28-Mar-2025;20.50;28-Mar-2025;20.50;19.721,92;+16,13;+0,08%;19.705,79;19.691,96;19.729,86;2.879.612
28-Mar-2025;20.45;28-Mar-2025;20.45;19.705,79;-22,89;-0,12%;19.728,68;19.702,89;19.752,45;4.587.978
28-Mar-2025;20.40;28-Mar-2025;20.40;19.728,68;+47,89;+0,24%;19.681,14;19.678,37;19.733,78;5.018.154
28-Mar-2025;20.35;28-Mar-2025;20.35;19.680,80;-117,83;-0,60%;19.718,46;19.662,34;19.722,91;19.512.047
27-Mar-2025;04.15;28-Mar-2025;04.15;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;31.061
27-Mar-2025;04.10;28-Mar-2025;04.10;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;39.666
27-Mar-2025;04.05;28-Mar-2025;04.05;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;52.954
27-Mar-2025;04.00;28-Mar-2025;04.00;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;81.335
27-Mar-2025;03.55;28-Mar-2025;03.55;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;37.305
27-Mar-2025;03.50;28-Mar-2025;03.50;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;59.052
27-Mar-2025;03.45;28-Mar-2025;03.45;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;70.968
27-Mar-2025;03.40;28-Mar-2025;03.40;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;50.666
27-Mar-2025;03.35;28-Mar-2025;03.35;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;44.071
27-Mar-2025;03.30;28-Mar-2025;03.30;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;66.837
27-Mar-2025;03.25;28-Mar-2025;03.25;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;121.460
27-Mar-2025;03.20;28-Mar-2025;03.20;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;59.245
27-Mar-2025;03.15;28-Mar-2025;03.15;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;76.380
27-Mar-2025;03.10;28-Mar-2025;03.10;19.798,62;0,00;0,00%;19.798,62;19.798,62;19.798,62;127.964
27-Mar-2025;03.05;28-Mar-2025;03.05;19.798,62;+6,35;+0,03%;19.795,78;19.795,78;19.798,62;109.817.500
27-Mar-2025;03.00;28-Mar-2025;03.00;19.792,28;-19,61;-0,10%;19.811,89;19.790,38;19.826,82;21.064.766
27-Mar-2025;02.55;28-Mar-2025;02.55;19.811,89;-62,08;-0,31%;19.858,58;19.782,64;19.861,28;8.436.556
27-Mar-2025;02.50;28-Mar-2025;02.50;19.873,97;+0,89;+0,00%;19.873,16;19.861,55;19.876,78;2.926.273
27-Mar-2025;02.45;28-Mar-2025;02.45;19.873,08;+2,09;+0,01%;19.870,24;19.862,37;19.885,09;2.951.300
27-Mar-2025;02.40;28-Mar-2025;02.40;19.870,99;-17,90;-0,09%;19.888,89;19.868,98;19.891,84;2.035.071
27-Mar-2025;02.35;28-Mar-2025;02.35;19.888,89;-25,69;-0,13%;19.914,04;19.879,05;19.914,04;2.245.615
27-Mar-2025;02.30;28-Mar-2025;02.30;19.914,57;-6,92;-0,03%;19.920,82;19.908,03;19.920,82;1.862.689
27-Mar-2025;02.25;28-Mar-2025;02.25;19.921,50;+19,56;+0,10%;19.901,87;19.900,55;19.933,23;2.119.102
27-Mar-2025;02.20;28-Mar-2025;02.20;19.901,94;+3,02;+0,02%;19.898,19;19.891,71;19.906,53;1.763.557
27-Mar-2025;02.15;28-Mar-2025;02.15;19.898,92;+37,05;+0,19%;19.861,87;19.858,21;19.898,92;1.786.998
27-Mar-2025;02.10;28-Mar-2025;02.10;19.861,87;-4,51;-0,02%;19.866,31;19.852,86;19.867,77;1.554.177
27-Mar-2025;02.05;28-Mar-2025;02.05;19.866,37;+15,94;+0,08%;19.850,70;19.845,90;19.873,71;1.636.087
27-Mar-2025;02.00;28-Mar-2025;02.00;19.850,43;-50,33;-0,25%;19.900,31;19.848,02;19.900,48;1.641.708
27-Mar-2025;01.55;28-Mar-2025;01.55;19.900,77;+2,53;+0,01%;19.898,24;19.893,74;19.911,98;1.657.059
27-Mar-2025;01.50;28-Mar-2025;01.50;19.898,24;+13,03;+0,07%;19.886,08;19.886,08;19.900,86;1.250.660
27-Mar-2025;01.45;28-Mar-2025;01.45;19.885,21;+5,24;+0,03%;19.880,04;19.877,60;19.902,01;1.380.277
27-Mar-2025;01.40;28-Mar-2025;01.40;19.879,97;+14,70;+0,07%;19.865,83;19.864,84;19.882,79;1.598.986
27-Mar-2025;01.35;28-Mar-2025;01.35;19.865,27;+2,03;+0,01%;19.863,12;19.850,45;19.869,59;1.665.377
27-Mar-2025;01.30;28-Mar-2025;01.30;19.863,25;-0,60;-0,00%;19.863,85;19.853,69;19.873,80;1.561.580
27-Mar-2025;01.25;28-Mar-2025;01.25;19.863,85;-1,36;-0,01%;19.865,55;19.863,48;19.881,43;1.514.249
27-Mar-2025;01.20;28-Mar-2025;01.20;19.865,21;-16,16;-0,08%;19.881,40;19.862,61;19.888,47;1.362.631
27-Mar-2025;01.15;28-Mar-2025;01.15;19.881,38;+18,54;+0,09%;19.863,08;19.858,13;19.882,19;1.600.581
27-Mar-2025;01.10;28-Mar-2025;01.10;19.862,84;+16,11;+0,08%;19.846,73;19.846,50;19.872,42;1.586.919
