Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Turnover - USD;Flow;;;;;;
28-Mar-2025;154,33;-7,91;-4,88%;160,49;153,63;161,82;48.669.335;7.589.205.799,00;157.921.273.168,57;;;;;;
27-Mar-2025;162,24;-2,82;-1,71%;164,63;162,00;165,42;24.508.273;4.001.404.161,00;165.510.478.967,57;;;;;;
26-Mar-2025;165,06;-5,50;-3,22%;169,00;164,84;169,61;28.939.326;4.821.075.111,00;169.511.883.128,57;;;;;;
25-Mar-2025;170,56;+2,88;+1,72%;168,98;168,32;170,63;24.174.373;4.107.281.453,00;174.332.958.239,57;;;;;;
24-Mar-2025;167,68;+3,69;+2,25%;167,07;165,14;168,32;30.879.129;5.166.483.454,00;170.225.676.786,57;;;;;;
21-Mar-2025;163,99;+1,19;+0,73%;161,21;160,89;164,24;36.625.764;5.970.481.166,00;165.059.193.332,57;;;;;;
20-Mar-2025;162,80;-1,09;-0,67%;161,57;160,96;164,89;28.138.464;4.584.242.935,00;159.088.712.166,57;;;;;;
19-Mar-2025;163,89;+3,22;+2,00%;161,76;161,00;165,87;34.275.582;5.603.058.363,00;163.672.955.101,57;;;;;;
18-Mar-2025;160,67;-3,62;-2,20%;163,68;156,72;164,25;42.074.751;6.726.745.815,00;158.069.896.738,57;;;;;;
17-Mar-2025;164,29;-1,20;-0,73%;165,03;163,67;166,30;31.184.335;5.136.343.448,00;164.796.642.553,57;;;;;;
14-Mar-2025;165,49;+2,73;+1,68%;163,27;162,45;166,49;31.995.894;5.260.410.600,00;169.932.986.001,57;;;;;;
13-Mar-2025;162,76;-4,35;-2,60%;166,04;162,11;166,13;31.756.214;5.194.280.714,00;164.672.575.401,57;;;;;;
12-Mar-2025;167,11;+3,07;+1,87%;166,58;163,53;167,64;28.372.396;4.713.102.157,00;169.866.856.115,57;;;;;;
11-Mar-2025;164,04;-1,83;-1,10%;164,91;161,37;166,75;39.587.414;6.505.922.161,00;165.153.753.958,57;;;;;;
10-Mar-2025;165,87;-7,99;-4,60%;168,26;163,69;168,46;43.604.027;7.231.893.768,00;171.659.676.119,57;;;;;;
07-Mar-2025;173,86;+1,51;+0,88%;171,26;170,27;174,97;27.385.813;4.734.710.072,00;178.891.569.887,57;;;;;;
06-Mar-2025;172,35;-0,67;-0,39%;170,53;170,50;174,81;28.301.953;4.884.021.849,00;174.156.859.815,57;;;;;;
05-Mar-2025;173,02;+2,10;+1,23%;170,52;169,06;173,78;30.954.922;5.320.828.725,00;179.040.881.664,57;;;;;;
04-Mar-2025;170,92;+3,91;+2,34%;166,24;165,80;173,29;45.387.996;7.704.057.562,00;173.720.052.939,57;;;;;;
03-Mar-2025;167,01;-3,27;-1,92%;171,93;165,93;173,37;40.770.451;6.866.913.250,00;166.015.995.377,57;;;;;;
28-Feb-2025;170,28;+1,78;+1,06%;168,68;166,77;170,61;48.130.565;8.141.895.165,00;172.882.908.627,57;;;;;;
27-Feb-2025;168,50;-4,23;-2,45%;173,99;167,94;174,56;39.991.015;6.802.680.946,00;164.741.013.462,57;;;;;;
26-Feb-2025;172,73;-2,69;-1,53%;175,07;171,58;176,08;35.431.268;6.150.736.305,00;171.543.694.408,57;;;;;;
25-Feb-2025;175,42;-3,83;-2,14%;178,04;174,69;178,74;41.913.411;7.383.066.372,00;177.694.430.713,57;;;;;;
24-Feb-2025;179,25;-0,41;-0,23%;181,99;178,89;183,12;29.854.206;5.384.580.886,00;185.077.497.085,57;;;;;;
21-Feb-2025;179,66;-4,90;-2,65%;185,15;179,08;185,34;35.199.239;6.369.574.725,00;190.462.077.971,57;;;;;;
20-Feb-2025;184,56;-0,71;-0,38%;184,80;182,72;185,31;20.441.462;3.765.326.450,00;196.831.652.696,57;;;;;;
19-Feb-2025;185,27;+1,50;+0,82%;184,07;183,59;185,46;19.549.396;3.611.577.315,00;200.596.979.146,57;;;;;;
18-Feb-2025;183,77;-1,46;-0,79%;185,60;181,74;185,96;29.916.675;5.495.683.592,00;196.985.401.831,57;;;;;;
14-Feb-2025;185,23;-0,91;-0,49%;185,06;184,32;186,40;20.448.437;3.787.909.612,00;202.481.085.423,57;;;;;;
13-Feb-2025;186,14;+2,53;+1,38%;184,32;183,14;186,28;21.402.523;3.955.637.812,00;206.268.995.035,57;;;;;;
12-Feb-2025;183,61;-1,71;-0,92%;183,22;181,83;185,11;22.072.559;4.051.556.574,00;202.313.357.223,57;;;;;;
11-Feb-2025;185,32;-1,15;-0,62%;185,03;184,28;186,94;21.239.519;3.935.395.663,00;206.364.913.797,57;;;;;;
10-Feb-2025;186,47;+1,13;+0,61%;187,35;185,86;188,20;23.105.649;4.315.299.483,00;210.300.309.460,57;;;;;;
07-Feb-2025;185,34;-6,26;-3,27%;191,05;183,24;191,18;49.314.961;9.175.383.010,00;205.985.009.977,57;;;;;;
06-Feb-2025;191,60;+0,27;+0,14%;189,50;188,72;192,10;29.297.442;5.590.515.957,00;215.160.392.987,57;;;;;;
05-Feb-2025;191,33;-15,05;-7,29%;191,07;188,03;192,75;70.461.770;13.406.438.547,00;209.569.877.030,57;;;;;;
04-Feb-2025;206,38;+5,15;+2,56%;203,39;202,81;207,05;43.856.425;8.862.327.454,00;222.976.315.577,57;;;;;;
03-Feb-2025;201,23;-2,79;-1,37%;200,69;200,10;203,75;27.838.348;5.618.690.912,00;214.113.988.123,57;;;;;;
31-Jan-2025;204,02;+3,15;+1,57%;202,00;201,80;205,48;32.041.952;6.543.446.856,00;219.732.679.035,57;;;;;;
30-Jan-2025;200,87;+5,46;+2,79%;198,00;197,67;201,40;24.354.684;4.874.859.674,00;213.189.232.179,57;;;;;;
29-Jan-2025;195,41;+0,11;+0,06%;195,56;193,43;196,79;18.218.256;3.555.074.255,00;208.314.372.505,57;;;;;;
28-Jan-2025;195,30;+3,49;+1,82%;192,75;190,68;195,48;24.157.929;4.697.423.679,00;204.759.298.250,57;;;;;;
27-Jan-2025;191,81;-8,40;-4,20%;192,41;190,73;196,88;41.728.893;8.050.365.508,00;200.061.874.571,57;;;;;;
24-Jan-2025;200,21;+2,23;+1,13%;198,10;198,00;200,90;23.877.521;4.769.723.540,00;208.112.240.079,57;;;;;;
23-Jan-2025;197,98;-0,39;-0,20%;198,14;195,20;200,30;26.951.357;5.334.214.141,00;203.342.516.539,57;;;;;;
22-Jan-2025;198,37;+0,32;+0,16%;199,06;197,53;200,48;26.200.617;5.209.203.527,00;208.676.730.680,57;;;;;;
21-Jan-2025;198,05;+2,05;+1,05%;199,07;197,87;202,29;29.971.292;5.962.107.769,00;203.467.527.153,57;;;;;;
17-Jan-2025;196,00;+3,09;+1,60%;196,53;193,75;197,23;27.735.089;5.434.729.311,00;197.505.419.384,57;;;;;;
16-Jan-2025;192,91;-2,64;-1,35%;194,14;192,81;195,48;17.815.432;3.452.720.182,00;192.070.690.073,57;;;;;;
15-Jan-2025;195,55;+5,89;+3,11%;193,09;191,86;196,36;21.775.969;4.242.298.511,00;195.523.410.255,57;;;;;;
14-Jan-2025;189,66;-1,35;-0,71%;191,24;188,31;191,98;17.174.854;3.264.019.570,00;191.281.111.744,57;;;;;;
13-Jan-2025;191,01;-1,03;-0,54%;190,07;187,36;191,18;21.823.699;4.148.488.518,00;194.545.131.314,57;;;;;;
10-Jan-2025;192,04;-1,91;-0,98%;194,30;190,31;196,52;26.665.206;5.140.984.394,00;198.693.619.832,57;;;;;;
08-Jan-2025;193,95;-1,54;-0,79%;192,57;192,38;196,29;24.864.766;4.831.950.160,00;203.834.604.226,57;;;;;;
07-Jan-2025;195,49;-1,38;-0,70%;197,11;194,60;201,00;26.487.244;5.215.651.602,00;208.666.554.386,57;;;;;;
06-Jan-2025;196,87;+5,08;+2,65%;193,98;193,85;198,22;29.563.638;5.815.117.104,00;213.882.205.988,57;;;;;;
03-Jan-2025;191,79;+2,36;+1,25%;191,37;189,98;193,21;18.596.159;3.565.702.573,00;208.067.088.884,57;;;;;;
02-Jan-2025;189,43;+0,13;+0,07%;190,65;187,50;192,00;20.370.828;3.862.004.269,00;204.501.386.311,57;;;;;;
31-Dec-2024;189,30;-1,94;-1,01%;191,08;188,51;191,96;17.466.919;3.317.426.084,00;200.639.382.042,57;;;;;;
30-Dec-2024;191,24;-1,52;-0,79%;189,80;189,12;192,55;14.264.659;2.727.355.774,00;203.956.808.126,57;;;;;;
27-Dec-2024;192,76;-2,84;-1,45%;194,95;190,65;195,32;18.891.362;3.634.846.760,00;206.684.163.900,57;;;;;;
26-Dec-2024;195,60;-0,51;-0,26%;195,15;194,38;196,75;12.057.210;2.360.906.268,00;210.319.010.660,57;;;;;;
24-Dec-2024;196,11;+1,48;+0,76%;194,84;193,78;196,11;10.403.259;2.034.140.404,00;212.679.916.928,57;;;;;;
23-Dec-2024;194,63;+3,22;+1,68%;192,62;190,15;195,10;25.675.014;4.973.313.528,00;210.645.776.524,57;;;;;;
20-Dec-2024;191,41;+2,90;+1,54%;185,78;185,22;192,89;63.462.934;12.089.162.157,00;205.672.462.996,57;;;;;;
19-Dec-2024;188,51;+0,11;+0,06%;191,63;188,38;193,03;32.265.241;6.128.564.160,00;193.583.300.839,57;;;;;;
18-Dec-2024;188,40;-7,02;-3,59%;195,22;187,74;197,00;34.166.074;6.543.117.428,00;187.454.736.679,57;;;;;;
17-Dec-2024;195,42;-1,24;-0,63%;197,25;194,98;201,42;43.504.025;8.567.260.301,00;193.997.854.107,57;;;;;;
16-Dec-2024;196,66;+6,84;+3,60%;192,87;192,62;199,00;44.934.901;8.834.486.873,00;202.565.114.408,57;;;;;;
13-Dec-2024;189,82;-2,14;-1,11%;191,01;189,64;192,73;25.143.495;4.797.238.785,00;193.730.627.535,57;;;;;;
12-Dec-2024;191,96;-3,44;-1,76%;195,00;191,71;195,18;34.817.486;6.734.075.143,00;198.527.866.320,57;;;;;;
11-Dec-2024;195,40;+10,23;+5,52%;185,31;184,85;195,61;67.894.071;13.066.160.913,00;205.261.941.463,57;;;;;;
10-Dec-2024;185,17;+9,80;+5,59%;182,85;181,05;186,36;54.813.022;10.083.942.055,00;192.195.780.550,57;;;;;;
09-Dec-2024;175,37;+0,66;+0,38%;173,96;173,65;176,26;25.389.631;4.448.902.924,00;182.111.838.495,57;;;;;;
06-Dec-2024;174,71;+2,07;+1,20%;172,03;171,86;175,08;21.462.393;3.742.920.477,00;177.662.935.571,57;;;;;;
05-Dec-2024;172,64;-1,73;-0,99%;175,36;172,33;176,06;21.356.243;3.706.370.665,00;173.920.015.094,57;;;;;;
04-Dec-2024;174,37;+3,03;+1,77%;171,15;171,06;174,91;31.615.137;5.489.388.853,00;177.626.385.759,57;;;;;;
03-Dec-2024;171,34;-0,15;-0,09%;171,49;170,85;172,68;22.248.705;3.813.918.269,00;172.136.996.906,57;;;;;;
02-Dec-2024;171,49;+2,54;+1,50%;168,77;168,57;172,08;23.789.084;4.073.978.041,00;175.950.915.175,57;;;;;;
29-Nov-2024;168,95;-0,28;-0,17%;168,50;167,16;169,43;14.257.244;2.405.095.194,00;171.876.937.134,57;;;;;;
27-Nov-2024;169,23;+0,11;+0,07%;169,00;168,02;169,48;19.266.511;3.258.421.183,00;174.282.032.328,57;;;;;;
26-Nov-2024;169,12;+1,47;+0,88%;167,63;167,58;169,82;20.486.720;3.461.258.604,00;171.023.611.145,57;;;;;;
25-Nov-2024;167,65;+2,89;+1,75%;166,09;165,61;168,63;33.135.263;5.550.565.697,00;167.562.352.541,57;;;;;;
22-Nov-2024;164,76;-2,87;-1,71%;165,85;163,90;166,46;38.604.587;6.376.619.014,00;162.011.786.844,57;;;;;;
21-Nov-2024;167,63;-8,35;-4,74%;173,90;163,70;174,13;59.734.379;9.962.906.599,00;168.388.405.858,57;;;;;;
20-Nov-2024;175,98;-2,14;-1,20%;177,34;173,78;177,68;18.997.111;3.333.707.516,00;178.351.312.457,57;;;;;;
19-Nov-2024;178,12;+2,82;+1,61%;173,72;173,56;178,87;23.434.925;4.148.504.919,00;181.685.019.973,57;;;;;;
18-Nov-2024;175,30;+2,81;+1,63%;173,42;172,90;175,44;20.206.613;3.528.132.752,00;177.536.515.054,57;;;;;;
15-Nov-2024;172,49;-3,09;-1,76%;173,73;171,22;174,14;32.504.649;5.605.716.988,00;174.008.382.302,57;;;;;;
14-Nov-2024;175,58;-3,30;-1,84%;178,28;174,32;178,82;31.007.457;5.448.313.174,00;179.614.099.290,57;;;;;;
13-Nov-2024;178,88;-2,74;-1,51%;180,46;178,54;180,96;23.184.003;4.155.823.426,00;185.062.412.464,57;;;;;;
12-Nov-2024;181,62;+1,27;+0,70%;179,82;179,39;182,49;25.134.905;4.555.233.015,00;189.218.235.890,57;;;;;;
11-Nov-2024;180,35;+2,00;+1,12%;178,58;178,47;180,55;17.450.354;3.140.131.638,00;184.663.002.875,57;;;;;;
08-Nov-2024;178,35;-2,40;-1,33%;180,65;178,08;180,90;22.006.182;3.934.836.311,00;181.522.871.237,57;;;;;;
07-Nov-2024;180,75;+4,24;+2,40%;177,41;177,19;181,08;25.352.939;4.555.416.960,00;185.457.707.548,57;;;;;;
06-Nov-2024;176,51;+6,77;+3,99%;173,80;173,50;176,94;33.695.538;5.916.878.428,00;180.902.290.588,57;;;;;;
05-Nov-2024;169,74;+0,50;+0,30%;169,43;168,84;170,53;18.242.050;3.096.166.570,00;174.985.412.160,57;;;;;;
04-Nov-2024;169,24;-2,05;-1,20%;169,93;168,01;170,73;21.492.744;3.638.214.479,00;171.889.245.590,57;;;;;;
01-Nov-2024;171,29;+0,18;+0,11%;170,07;168,88;172,32;31.796.477;5.444.903.864,00;175.527.460.069,57;;;;;;
31-Oct-2024;171,11;-3,35;-1,92%;173,13;171,00;176,82;44.768.981;7.739.664.364,00;170.082.556.205,57;;;;;;
30-Oct-2024;174,46;+4,78;+2,82%;180,68;174,06;182,02;68.890.787;12.275.286.026,00;177.822.220.569,57;;;;;;
29-Oct-2024;169,68;+2,96;+1,78%;167,73;167,09;170,38;42.169.025;7.213.839.341,00;165.546.934.543,57;;;;;;
28-Oct-2024;166,72;+1,45;+0,88%;168,75;163,95;168,75;32.138.641;5.358.814.437,00;158.333.095.202,57;;;;;;
25-Oct-2024;165,27;+2,55;+1,57%;163,67;163,42;165,59;19.828.884;3.271.439.018,00;152.974.280.765,57;;;;;;
24-Oct-2024;162,72;-0,06;-0,04%;162,83;161,01;163,33;22.412.527;3.642.510.399,00;149.702.841.747,57;;;;;;
23-Oct-2024;162,78;-2,36;-1,43%;164,76;161,93;165,82;18.280.518;2.981.530.055,00;153.345.352.146,57;;;;;;
22-Oct-2024;165,14;+1,07;+0,65%;162,98;162,98;165,77;16.568.121;2.730.960.797,00;156.326.882.201,57;;;;;;
21-Oct-2024;164,07;+0,65;+0,40%;162,95;162,62;164,50;20.946.455;3.432.968.517,00;153.595.921.404,57;;;;;;
18-Oct-2024;163,42;+0,49;+0,30%;163,19;163,08;164,71;19.757.661;3.233.870.213,00;150.162.952.887,57;;;;;;
17-Oct-2024;162,93;-2,23;-1,35%;165,73;162,76;166,37;21.453.395;3.513.652.952,00;146.929.082.674,57;;;;;;
16-Oct-2024;165,16;-0,30;-0,18%;164,53;163,74;165,80;16.406.030;2.705.140.207,00;150.442.735.626,57;;;;;;
15-Oct-2024;165,46;+0,50;+0,30%;165,79;164,63;167,68;20.247.195;3.356.139.421,00;153.147.875.833,57;;;;;;
14-Oct-2024;164,96;+1,72;+1,05%;163,64;163,40;166,23;19.016.141;3.137.091.326,00;149.791.736.412,57;;;;;;
11-Oct-2024;163,24;+1,16;+0,72%;162,13;161,24;163,90;15.344.251;2.502.622.833,00;146.654.645.086,57;;;;;;
10-Oct-2024;162,08;+0,22;+0,14%;160,87;160,40;163,07;14.144.068;2.292.014.419,00;144.152.022.253,57;;;;;;
09-Oct-2024;161,86;-2,52;-1,53%;163,45;159,74;164,84;31.181.774;5.040.920.260,00;141.860.007.834,57;;;;;;
08-Oct-2024;164,38;+1,40;+0,86%;163,94;162,87;164,73;23.072.733;3.780.062.927,00;146.900.928.094,57;;;;;;
07-Oct-2024;162,98;-4,08;-2,44%;167,72;162,75;168,48;22.463.140;3.695.417.376,00;143.120.865.167,57;;;;;;
04-Oct-2024;167,06;+1,20;+0,72%;168,06;165,48;168,23;19.093.724;3.183.236.679,00;146.816.282.543,57;;;;;;
03-Oct-2024;165,86;0,00;0,00%;164,41;163,92;166,64;15.073.101;2.496.511.650,00;143.633.045.864,57;;;;;;
02-Oct-2024;165,86;-1,13;-0,68%;166,42;164,73;167,52;17.760.179;2.942.451.939,00;146.129.557.514,57;;;;;;
01-Oct-2024;166,99;+1,14;+0,69%;167,69;164,58;169,16;28.338.123;4.724.400.001,00;149.072.009.453,57;;;;;;
30-Sep-2024;165,85;+1,90;+1,16%;163,32;163,26;166,15;20.481.303;3.382.643.403,00;144.347.609.452,57;;;;;;
27-Sep-2024;163,95;+1,22;+0,75%;162,81;162,63;165,70;21.101.307;3.464.791.054,00;140.964.966.049,57;;;;;;
26-Sep-2024;162,73;+1,24;+0,77%;163,64;162,28;164,08;20.319.336;3.310.567.046,00;137.500.174.995,57;;;;;;
25-Sep-2024;161,49;-0,80;-0,49%;161,47;161,30;162,81;18.869.199;3.054.011.980,00;134.189.607.949,57;;;;;;
24-Sep-2024;162,29;+0,44;+0,27%;163,03;160,69;163,22;23.332.147;3.785.515.321,00;137.243.619.929,57;;;;;;
23-Sep-2024;161,85;-1,74;-1,06%;164,35;161,67;165,49;24.150.852;3.931.232.054,00;133.458.104.608,57;;;;;;
20-Sep-2024;163,59;+1,45;+0,89%;163,50;162,06;163,73;40.896.438;6.679.873.408,00;137.389.336.662,57;;;;;;
19-Sep-2024;162,14;+2,33;+1,46%;163,71;161,34;163,79;26.587.733;4.321.926.887,00;130.709.463.254,57;;;;;;
18-Sep-2024;159,81;+0,49;+0,31%;159,86;158,60;160,50;23.677.315;3.780.431.432,00;126.387.536.367,57;;;;;;
17-Sep-2024;159,32;+1,26;+0,80%;159,02;158,38;160,55;20.715.612;3.299.571.550,00;122.607.104.935,57;;;;;;
16-Sep-2024;158,06;+0,60;+0,38%;157,31;156,60;158,25;18.379.775;2.899.894.532,00;119.307.533.385,57;;;;;;
13-Sep-2024;157,46;+2,77;+1,79%;155,43;155,21;158,38;29.591.152;4.650.756.232,00;116.407.638.853,57;;;;;;
12-Sep-2024;154,69;+3,53;+2,34%;153,80;152,65;154,82;29.695.048;4.574.123.444,00;111.756.882.621,57;;;;;;
11-Sep-2024;151,16;+2,50;+1,68%;149,92;147,52;151,50;29.607.693;4.440.306.190,00;107.182.759.177,57;;;;;;
10-Sep-2024;148,66;-0,05;-0,03%;150,45;148,34;151,27;31.118.765;4.647.380.763,00;102.742.452.987,57;;;;;;
09-Sep-2024;148,71;-2,21;-1,46%;152,51;147,22;153,40;39.260.451;5.859.599.926,00;107.389.833.750,57;;;;;;
06-Sep-2024;150,92;-6,32;-4,02%;157,30;150,55;157,83;37.912.130;5.769.850.751,00;113.249.433.676,57;;;;;;
05-Sep-2024;157,24;+0,79;+0,50%;156,30;155,98;159,45;18.688.747;2.942.937.335,00;119.019.284.427,57;;;;;;
04-Sep-2024;156,45;-0,91;-0,58%;156,66;155,96;159,00;19.353.759;3.039.844.043,00;116.076.347.092,57;;;;;;
03-Sep-2024;157,36;-6,02;-3,68%;161,72;156,48;161,85;38.945.301;6.188.566.358,00;119.116.191.135,57;;;;;;
30-Aug-2024;163,38;+1,60;+0,99%;162,62;161,69;163,66;22.123.811;3.604.785.492,00;125.304.757.493,57;;;;;;
29-Aug-2024;161,78;-1,07;-0,66%;164,31;160,25;165,97;19.699.767;3.208.486.308,00;121.699.972.001,57;;;;;;
28-Aug-2024;162,85;-1,83;-1,11%;165,04;161,53;165,60;16.407.444;2.670.914.829,00;124.908.458.309,57;;;;;;
27-Aug-2024;164,68;-1,48;-0,89%;165,84;164,46;166,44;11.821.941;1.954.870.128,00;127.579.373.138,57;;;;;;
26-Aug-2024;166,16;+0,54;+0,33%;166,38;164,46;167,55;14.190.417;2.355.232.513,00;129.534.243.266,57;;;;;;
23-Aug-2024;165,62;+1,82;+1,11%;164,72;163,83;166,18;13.955.741;2.305.635.046,00;127.179.010.753,57;;;;;;
22-Aug-2024;163,80;-2,05;-1,24%;167,26;163,31;167,59;22.493.275;3.704.575.126,00;124.873.375.707,57;;;;;;
21-Aug-2024;165,85;-1,33;-0,80%;165,15;164,67;166,85;22.901.997;3.797.137.804,00;128.577.950.833,57;;;;;;
20-Aug-2024;167,18;+0,51;+0,31%;166,90;166,82;168,64;18.341.533;3.072.922.278,00;132.375.088.637,57;;;;;;
19-Aug-2024;166,67;+3,71;+2,28%;165,28;164,26;166,69;22.416.185;3.713.353.427,00;129.302.166.359,57;;;;;;
16-Aug-2024;162,96;+1,66;+1,03%;161,47;161,13;165,06;24.208.647;3.952.601.982,00;125.588.812.932,57;;;;;;
15-Aug-2024;161,30;+0,93;+0,58%;160,50;159,61;161,64;31.524.252;5.070.678.796,00;121.636.210.950,57;;;;;;
14-Aug-2024;160,37;-3,79;-2,31%;162,40;157,71;163,22;40.591.126;6.476.781.658,00;116.565.532.154,57;;;;;;
13-Aug-2024;164,16;+1,87;+1,15%;163,41;162,97;164,73;18.551.690;3.039.552.368,00;123.042.313.812,57;;;;;;
12-Aug-2024;162,29;-1,38;-0,84%;164,35;161,84;164,90;15.895.286;2.588.790.286,00;120.002.761.444,57;;;;;;
09-Aug-2024;163,67;+1,64;+1,01%;160,01;159,06;163,79;28.602.285;4.614.277.110,00;122.591.551.730,57;;;;;;
08-Aug-2024;162,03;+3,09;+1,94%;160,51;160,21;163,69;25.578.839;4.151.331.920,00;117.977.274.620,57;;;;;;
07-Aug-2024;158,94;+0,65;+0,41%;161,25;158,47;162,98;25.138.573;4.026.768.959,00;113.825.942.700,57;;;;;;
06-Aug-2024;158,29;-0,96;-0,60%;159,33;156,41;160,57;49.004.561;7.777.832.850,00;109.799.173.741,57;;;;;;
05-Aug-2024;159,25;-7,41;-4,45%;155,50;154,93;164,43;53.630.673;8.585.598.859,00;117.577.006.591,57;;;;;;
02-Aug-2024;166,66;-4,10;-2,40%;166,44;164,67;168,51;29.130.102;4.841.210.059,00;126.162.605.450,57;;;;;;
01-Aug-2024;170,76;-0,78;-0,45%;170,25;168,88;174,05;24.531.392;4.194.355.704,00;131.003.815.509,57;;;;;;
31-Jul-2024;171,54;+1,25;+0,73%;173,24;170,01;174,25;25.729.090;4.414.472.547,00;135.198.171.213,57;;;;;;
30-Jul-2024;170,29;+0,76;+0,45%;170,24;168,44;171,23;18.959.686;3.222.404.631,00;130.783.698.666,57;;;;;;
29-Jul-2024;169,53;+2,53;+1,51%;168,83;167,99;170,43;20.293.822;3.437.512.212,00;127.561.294.035,57;;;;;;
26-Jul-2024;167,00;-0,28;-0,17%;167,15;164,06;168,09;41.336.886;6.873.727.824,00;124.123.781.823,57;;;;;;
25-Jul-2024;167,28;-5,35;-3,10%;172,52;167,19;173,42;44.851.973;7.611.508.935,00;130.997.509.647,57;;;;;;
24-Jul-2024;172,63;-9,16;-5,04%;173,60;171,82;176,19;49.585.203;8.599.855.448,00;138.609.018.582,57;;;;;;
23-Jul-2024;181,79;+0,12;+0,07%;182,05;181,54;183,61;36.352.714;6.632.117.257,00;147.208.874.030,57;;;;;;
22-Jul-2024;181,67;+4,01;+2,26%;180,59;180,23;182,70;24.100.345;4.379.147.574,00;140.576.756.773,57;;;;;;
19-Jul-2024;177,66;-0,03;-0,02%;178,88;177,13;180,29;18.881.885;3.367.993.091,00;136.197.609.199,57;;;;;;
18-Jul-2024;177,69;-3,33;-1,84%;181,93;176,47;182,50;25.315.727;4.509.780.933,00;139.565.602.290,57;;;;;;
17-Jul-2024;181,02;-2,90;-1,58%;182,97;179,90;183,55;20.734.071;3.756.256.183,00;144.075.383.223,57;;;;;;
16-Jul-2024;183,92;-2,61;-1,40%;187,36;183,37;188,68;18.290.722;3.383.229.054,00;147.831.639.406,57;;;;;;
15-Jul-2024;186,53;+1,46;+0,79%;184,92;184,92;188,24;16.474.043;3.075.466.988,00;151.214.868.460,57;;;;;;
12-Jul-2024;185,07;-0,50;-0,27%;185,08;184,49;187,11;22.898.406;4.249.590.875,00;148.139.401.472,57;;;;;;
11-Jul-2024;185,57;-5,61;-2,93%;189,85;185,08;190,86;25.625.784;4.784.430.509,00;152.388.992.347,57;;;;;;
10-Jul-2024;191,18;+2,20;+1,16%;189,15;189,03;191,75;15.952.454;3.042.897.241,00;157.173.422.856,57;;;;;;
09-Jul-2024;188,98;-0,05;-0,03%;190,31;188,72;191,36;15.141.312;2.871.501.877,00;154.130.525.615,57;;;;;;
08-Jul-2024;189,03;-1,57;-0,82%;189,90;187,78;190,17;21.035.886;3.975.889.021,00;157.002.027.492,57;;;;;;
05-Jul-2024;190,60;+4,78;+2,57%;185,86;185,80;190,86;20.967.450;3.980.115.262,00;160.977.916.513,57;;;;;;
03-Jul-2024;185,82;+0,58;+0,31%;184,85;184,00;186,09;10.242.126;1.898.721.610,00;156.997.801.251,57;;;;;;
02-Jul-2024;185,24;+2,25;+1,23%;182,05;181,56;185,57;17.372.485;3.200.360.610,00;155.099.079.641,57;;;;;;
01-Jul-2024;182,99;+0,84;+0,46%;183,03;181,30;183,88;16.006.128;2.923.718.627,00;151.898.719.031,57;;;;;;
28-Jun-2024;182,15;-3,26;-1,76%;184,32;181,96;185,13;29.156.644;5.338.352.435,00;148.975.000.404,57;;;;;;
27-Jun-2024;185,41;+1,53;+0,83%;184,18;184,02;186,05;18.848.884;3.490.843.199,00;154.313.352.839,57;;;;;;
26-Jun-2024;183,88;-0,15;-0,08%;182,63;182,48;184,51;19.838.972;3.645.255.667,00;150.822.509.640,57;;;;;;
25-Jun-2024;184,03;+4,81;+2,68%;179,62;179,42;184,29;23.235.589;4.244.555.380,00;154.467.765.307,57;;;;;;
24-Jun-2024;179,22;-0,41;-0,23%;180,16;178,67;180,89;18.298.012;3.283.511.174,00;150.223.209.927,57;;;;;;
21-Jun-2024;179,63;+3,33;+1,89%;177,00;176,61;180,85;58.582.743;10.501.884.757,00;153.506.721.101,57;;;;;;
20-Jun-2024;176,30;+1,21;+0,69%;175,37;174,99;177,29;20.160.085;3.547.779.439,00;143.004.836.344,57;;;;;;
18-Jun-2024;175,09;-2,15;-1,21%;177,14;174,10;177,39;21.869.857;3.833.557.884,00;139.457.056.905,57;;;;;;
17-Jun-2024;177,24;+0,45;+0,25%;175,46;174,81;178,36;19.618.497;3.466.282.731,00;143.290.614.789,57;;;;;;
14-Jun-2024;176,79;+1,63;+0,93%;174,22;174,15;177,06;18.063.555;3.185.522.900,00;139.824.332.058,57;;;;;;
13-Jun-2024;175,16;-2,63;-1,48%;176,11;174,88;176,74;20.913.299;3.673.119.364,00;136.638.809.158,57;;;;;;
12-Jun-2024;177,79;+1,17;+0,66%;178,25;176,11;180,41;27.864.737;4.953.140.985,00;140.311.928.522,57;;;;;;
11-Jun-2024;176,62;+1,61;+0,92%;176,22;173,77;176,84;21.540.582;3.779.586.135,00;135.358.787.537,57;;;;;;
10-Jun-2024;175,01;+0,55;+0,32%;174,97;172,76;177,06;23.779.218;4.149.922.629,00;131.579.201.402,57;;;;;;
07-Jun-2024;174,46;-2,27;-1,28%;177,05;174,30;177,87;19.661.399;3.453.270.768,00;127.429.278.773,57;;;;;;
06-Jun-2024;176,73;+1,32;+0,75%;175,90;175,75;177,15;23.251.013;4.106.196.764,00;130.882.549.541,57;;;;;;
05-Jun-2024;175,41;+1,62;+0,93%;175,20;173,93;176,65;22.068.519;3.867.652.444,00;126.776.352.777,57;;;;;;
04-Jun-2024;173,79;+0,62;+0,36%;173,28;171,89;173,85;26.879.596;4.658.526.716,00;122.908.700.333,57;;;;;;
